"AccountId","PartyId","Status","StatusUpdateDateTime","AccountType","NickName","OpeningDate","AccountSubType",
"8435","8435","'Disabled'","2014-11-27 11:09:09.00","'Business'","grow ubiquitous eyeballs","2016-01-20 00:38:54.00","'EDP'",
"8436","8436","'Enabled'","1978-02-19 18:57:52.00","'Business'","maximize B2B relationships","1996-09-30 22:05:59.00","'POI'",
"8437","8437","'Enabled'","2005-09-25 02:18:44.00","'Particular'","extend efficient systems","2007-11-22 05:27:04.00","'POI'",
"8438","8438","'Enabled'","1988-03-03 13:01:20.00","'Particular'","repurpose plug-and-play supply-chains","1989-05-25 11:43:10.00","'POI'",
"8439","8439","'Enabled'","2017-03-24 22:55:01.00","'Particular'","generate 24/365 infrastructures","1998-05-01 19:58:22.00","'POI'",
"8440","8440","'Enabled'","1998-06-08 01:02:50.00","'Business'","seize cross-media channels","2020-01-09 08:56:08.00","'POI'",
"8441","8441","'Enabled'","1980-07-25 09:20:27.00","'Business'","maximize best-of-breed schemas","2011-12-06 21:02:43.00","'SAI'",
"8442","8442","'Enabled'","2018-03-08 17:40:16.00","'Business'","e-enable granular portals","1973-09-05 15:36:23.00","'EDP'",
"8443","8443","'Enabled'","2001-01-11 14:43:04.00","'Particular'","synthesize frictionless relationships","1970-09-19 18:14:32.00","'POI'",
"8444","8444","'Enabled'","2021-02-18 12:43:29.00","'Particular'","revolutionize enterprise technologies","2000-09-09 18:14:54.00","'POI'",
"8445","8445","'Disabled'","1992-08-16 21:30:12.00","'Business'","facilitate synergistic functionalities","2009-09-01 04:45:35.00","'SAI'",
"8446","8446","'Enabled'","2000-05-14 23:48:42.00","'Particular'","cultivate enterprise interfaces","2005-01-25 00:55:51.00","'EDP'",
"8447","8447","'Disabled'","2002-11-12 06:05:26.00","'Business'","reinvent real-time solutions","1998-06-29 12:22:28.00","'SAI'",
"8448","8448","'Disabled'","2017-08-03 22:46:27.00","'Particular'","cultivate world-class content","1998-01-04 15:10:43.00","'SAI'",
"8449","8449","'Disabled'","1978-05-10 18:21:31.00","'Particular'","optimize web-enabled communities","2005-09-07 00:43:02.00","'EDP'",
"8450","8450","'Disabled'","1977-11-25 03:05:33.00","'Business'","monetize wireless paradigms","2016-02-29 06:16:43.00","'SAI'",
"8451","8451","'Enabled'","1990-07-27 03:07:23.00","'Particular'","monetize cross-platform users","1970-10-27 13:19:59.00","'SAI'",
"8452","8452","'Disabled'","2017-12-04 22:57:48.00","'Business'","expedite web-enabled niches","2002-08-19 19:41:35.00","'EDP'",
"8453","8453","'Enabled'","1972-12-30 01:53:22.00","'Particular'","engineer vertical mindshare","2003-01-02 05:10:20.00","'POI'",
"8454","8454","'Disabled'","1983-11-24 01:48:07.00","'Particular'","morph wireless communities","1987-01-17 15:03:11.00","'SAI'",
"8455","8455","'Enabled'","1992-02-19 05:18:28.00","'Business'","recontextualize 24/365 e-commerce","2003-07-29 01:31:59.00","'EDP'",
"8456","8456","'Enabled'","2014-01-08 15:29:52.00","'Particular'","syndicate B2B deliverables","2003-10-08 14:18:01.00","'SAI'",
"8457","8457","'Enabled'","2012-10-25 22:27:09.00","'Particular'","reintermediate bricks-and-clicks convergence","1980-12-25 21:06:11.00","'EDP'",
"8458","8458","'Disabled'","1997-05-31 02:26:40.00","'Particular'","grow innovative infomediaries","2016-08-18 15:16:49.00","'POI'",
"8459","8459","'Disabled'","1999-07-31 09:24:11.00","'Particular'","recontextualize cutting-edge methodologies","2020-04-02 08:25:39.00","'EDP'",
"8460","8460","'Enabled'","2007-03-18 01:26:52.00","'Particular'","monetize wireless systems","1998-04-14 02:05:47.00","'POI'",
"8461","8461","'Enabled'","2010-08-11 02:43:07.00","'Particular'","iterate strategic networks","1981-03-26 12:32:03.00","'EDP'",
"8462","8462","'Enabled'","1974-03-28 11:30:23.00","'Business'","monetize viral metrics","2008-07-13 19:58:26.00","'SAI'",
"8463","8463","'Enabled'","1997-03-17 07:18:33.00","'Particular'","integrate revolutionary relationships","2017-11-19 02:57:00.00","'SAI'",
"8464","8464","'Disabled'","1997-01-02 13:12:36.00","'Particular'","reinvent interactive webservices","1986-10-11 19:05:15.00","'EDP'",
"8465","8465","'Disabled'","2008-05-01 08:16:50.00","'Particular'","expedite sexy systems","1979-02-07 19:59:46.00","'SAI'",
"8466","8466","'Enabled'","2007-02-16 09:35:31.00","'Particular'","incubate B2B deliverables","1989-06-12 15:54:56.00","'POI'",
"8467","8467","'Disabled'","2017-12-01 08:11:41.00","'Particular'","envisioneer impactful e-tailers","2005-05-22 02:34:05.00","'SAI'",
"8468","8468","'Enabled'","1990-12-01 02:56:49.00","'Particular'","implement best-of-breed schemas","1970-09-06 19:20:38.00","'SAI'",
"8469","8469","'Enabled'","1993-02-14 14:44:07.00","'Particular'","repurpose distributed models","1974-05-11 02:01:42.00","'SAI'",
"8470","8470","'Enabled'","1998-08-16 21:21:20.00","'Business'","grow strategic experiences","2021-10-02 19:17:00.00","'EDP'",
"8471","8471","'Enabled'","1971-08-11 11:14:07.00","'Particular'","target robust content","2019-02-08 08:51:50.00","'EDP'",
"8472","8472","'Enabled'","2016-02-18 21:19:13.00","'Business'","maximize viral platforms","2005-11-23 00:59:54.00","'SAI'",
"8473","8473","'Disabled'","1972-04-17 13:32:20.00","'Business'","disintermediate B2C e-commerce","1987-12-24 15:12:26.00","'EDP'",
"8474","8474","'Enabled'","2019-07-23 16:11:02.00","'Particular'","deploy end-to-end methodologies","1974-03-05 02:42:15.00","'SAI'",
"8475","8475","'Disabled'","2012-08-25 07:38:44.00","'Business'","extend ubiquitous interfaces","1989-01-07 18:09:50.00","'EDP'",
"8476","8476","'Disabled'","2002-09-21 04:48:08.00","'Business'","enable seamless interfaces","1997-12-26 23:17:38.00","'EDP'",
"8477","8477","'Disabled'","1988-09-19 23:25:57.00","'Business'","grow magnetic vortals","2012-07-24 07:58:36.00","'EDP'",
"8478","8478","'Enabled'","2003-07-16 00:14:56.00","'Business'","envisioneer B2C e-tailers","1992-07-11 11:54:06.00","'SAI'",
"8479","8479","'Enabled'","1974-07-14 15:04:39.00","'Particular'","facilitate virtual ROI","1973-04-29 17:16:56.00","'SAI'",
"8480","8480","'Enabled'","1998-01-16 20:46:50.00","'Particular'","recontextualize granular technologies","2013-09-07 01:32:06.00","'SAI'",
"8481","8481","'Disabled'","2008-04-02 05:22:29.00","'Particular'","transform B2C synergies","2015-10-20 10:17:33.00","'POI'",
"8482","8482","'Enabled'","1971-12-14 07:31:34.00","'Particular'","morph visionary eyeballs","1994-08-22 22:10:16.00","'EDP'",
"8483","8483","'Disabled'","2015-12-28 05:46:51.00","'Business'","deliver bricks-and-clicks architectures","1982-02-20 14:35:53.00","'POI'",
"8484","8484","'Disabled'","1972-07-23 22:27:42.00","'Business'","synthesize seamless metrics","1977-07-07 21:30:00.00","'SAI'",
"8485","8485","'Enabled'","2009-03-08 10:31:21.00","'Business'","extend revolutionary markets","2006-10-22 08:01:30.00","'POI'",
"8486","8486","'Enabled'","1985-10-12 23:26:26.00","'Business'","innovate clicks-and-mortar content","2006-04-21 04:47:52.00","'POI'",
"8487","8487","'Disabled'","1995-04-20 13:52:59.00","'Particular'","engage seamless infomediaries","1972-04-02 12:16:21.00","'EDP'",
"8488","8488","'Disabled'","1972-05-10 11:42:12.00","'Particular'","scale back-end vortals","2008-08-19 10:14:28.00","'POI'",
"8489","8489","'Disabled'","2013-02-18 09:17:29.00","'Business'","reinvent virtual portals","1983-03-13 17:39:01.00","'POI'",
"8490","8490","'Disabled'","2015-02-08 04:26:35.00","'Particular'","orchestrate virtual methodologies","1998-03-14 10:50:55.00","'POI'",
"8491","8491","'Enabled'","1976-08-16 06:02:11.00","'Business'","optimize visionary e-commerce","1972-05-13 09:46:27.00","'POI'",
"8492","8492","'Disabled'","2004-05-01 18:56:08.00","'Business'","engineer B2B experiences","2003-09-16 05:15:40.00","'SAI'",
"8493","8493","'Disabled'","1986-02-04 16:48:51.00","'Particular'","syndicate compelling portals","1975-08-09 05:35:42.00","'POI'",
"8494","8494","'Disabled'","1983-10-14 03:26:27.00","'Business'","whiteboard cross-platform partnerships","1987-04-16 11:44:04.00","'POI'",
"8495","8495","'Disabled'","2007-02-18 16:53:18.00","'Business'","cultivate B2B communities","1977-09-15 22:35:11.00","'POI'",
"8496","8496","'Enabled'","1979-12-10 03:00:20.00","'Business'","maximize extensible content","2008-09-28 04:45:08.00","'EDP'",
"8497","8497","'Disabled'","1991-08-07 22:07:04.00","'Business'","morph user-centric eyeballs","1980-10-28 21:01:09.00","'SAI'",
"8498","8498","'Enabled'","2020-09-22 07:18:04.00","'Particular'","integrate compelling users","1987-01-20 21:31:43.00","'SAI'",
"8499","8499","'Enabled'","2000-04-01 22:02:47.00","'Business'","revolutionize killer bandwidth","1977-03-09 17:03:58.00","'SAI'",
"8500","8500","'Enabled'","1984-07-24 20:30:12.00","'Business'","morph virtual paradigms","2019-06-16 20:10:32.00","'EDP'",
"8501","8501","'Enabled'","2021-01-08 14:21:56.00","'Particular'","matrix out-of-the-box convergence","1995-01-12 04:35:42.00","'SAI'",
"8502","8502","'Disabled'","2020-06-13 11:00:42.00","'Business'","implement dynamic content","1990-09-07 06:42:10.00","'EDP'",
"8503","8503","'Enabled'","1976-11-18 02:10:47.00","'Business'","synthesize cross-platform applications","2011-05-20 11:04:15.00","'EDP'",
"8504","8504","'Disabled'","1995-05-10 13:16:47.00","'Particular'","optimize front-end partnerships","1972-03-05 02:53:45.00","'SAI'",
"8505","8505","'Disabled'","1998-09-26 13:19:19.00","'Business'","drive sexy deliverables","2010-07-26 18:33:10.00","'EDP'",
"8506","8506","'Disabled'","2009-05-29 02:17:17.00","'Particular'","monetize next-generation webservices","1988-05-04 19:56:01.00","'SAI'",
"8507","8507","'Enabled'","1976-10-11 09:04:43.00","'Business'","transform innovative content","2019-12-31 10:22:06.00","'EDP'",
"8508","8508","'Enabled'","2014-02-07 22:54:51.00","'Business'","brand granular schemas","1991-01-16 01:24:17.00","'SAI'",
"8509","8509","'Enabled'","1972-12-02 11:10:24.00","'Particular'","disintermediate vertical e-markets","1983-03-11 02:31:27.00","'POI'",
"8510","8510","'Disabled'","1988-05-27 07:08:48.00","'Business'","engage collaborative markets","1990-01-17 04:26:37.00","'EDP'",
"8511","8511","'Disabled'","1973-11-28 21:56:12.00","'Particular'","streamline holistic supply-chains","1987-09-05 00:26:15.00","'POI'",
"8512","8512","'Enabled'","1987-01-27 16:43:52.00","'Business'","facilitate e-business paradigms","1979-01-29 05:06:24.00","'SAI'",
"8513","8513","'Disabled'","2012-11-12 09:26:55.00","'Business'","empower sticky solutions","1979-02-08 01:15:07.00","'EDP'",
"8514","8514","'Disabled'","2018-08-27 16:00:15.00","'Business'","engage frictionless systems","1985-03-02 21:42:27.00","'SAI'",
"8515","8515","'Enabled'","2010-07-10 03:44:18.00","'Business'","engineer strategic channels","1988-10-21 08:45:32.00","'POI'",
"8516","8516","'Disabled'","1997-01-13 10:57:05.00","'Particular'","reintermediate global niches","1983-07-14 13:30:04.00","'POI'",
"8517","8517","'Enabled'","1973-04-05 13:24:36.00","'Business'","leverage plug-and-play convergence","1979-07-29 20:34:50.00","'SAI'",
"8518","8518","'Enabled'","2006-10-09 22:22:53.00","'Particular'","mesh rich solutions","2004-10-19 08:19:33.00","'EDP'",
"8519","8519","'Enabled'","1984-01-16 01:26:20.00","'Particular'","transition mission-critical supply-chains","1994-04-28 10:26:22.00","'EDP'",
"8520","8520","'Disabled'","1973-06-11 12:08:03.00","'Business'","incubate rich technologies","2013-03-01 16:54:28.00","'POI'",
"8521","8521","'Disabled'","1979-01-12 01:54:20.00","'Business'","matrix rich applications","1983-05-10 10:52:15.00","'EDP'",
"8522","8522","'Disabled'","2012-07-30 07:29:25.00","'Particular'","matrix magnetic users","1971-07-14 13:31:56.00","'POI'",
"8523","8523","'Enabled'","1979-11-21 11:00:10.00","'Business'","orchestrate web-enabled portals","1973-02-20 04:14:58.00","'SAI'",
"8524","8524","'Disabled'","1987-12-25 12:28:28.00","'Particular'","disintermediate B2B synergies","1997-08-18 18:04:10.00","'SAI'",
"8525","8525","'Enabled'","1993-05-22 01:36:25.00","'Particular'","leverage intuitive portals","1988-11-27 23:50:48.00","'POI'",
"8526","8526","'Enabled'","2013-06-02 03:18:54.00","'Particular'","repurpose efficient e-business","1978-04-16 23:12:05.00","'EDP'",
"8527","8527","'Disabled'","2014-01-10 17:09:14.00","'Particular'","engineer holistic portals","1992-02-14 13:11:01.00","'SAI'",
"8528","8528","'Disabled'","2001-04-26 15:59:28.00","'Particular'","transform integrated metrics","2011-07-27 18:33:51.00","'EDP'",
"8529","8529","'Enabled'","1972-02-04 21:54:02.00","'Particular'","streamline synergistic users","1999-05-21 18:53:09.00","'POI'",
"8530","8530","'Disabled'","2016-08-02 00:17:26.00","'Business'","e-enable world-class interfaces","1987-04-25 08:55:59.00","'EDP'",
"8531","8531","'Enabled'","1999-01-30 13:34:42.00","'Particular'","exploit viral architectures","2005-07-26 23:57:35.00","'EDP'",
"8532","8532","'Enabled'","2002-04-11 10:26:43.00","'Business'","enhance leading-edge infomediaries","2000-12-31 16:57:20.00","'EDP'",
"8533","8533","'Enabled'","2009-05-06 18:05:49.00","'Particular'","expedite strategic infomediaries","2000-12-07 10:05:28.00","'EDP'",
"8534","8534","'Enabled'","2014-08-16 13:13:04.00","'Business'","incubate intuitive paradigms","1972-04-10 04:38:01.00","'POI'",
"8535","8535","'Enabled'","1989-09-11 22:58:36.00","'Business'","facilitate bleeding-edge eyeballs","2000-02-20 05:41:22.00","'SAI'",
"8536","8536","'Disabled'","1974-07-13 17:14:04.00","'Business'","benchmark cross-media deliverables","2000-07-20 19:43:20.00","'EDP'",
"8537","8537","'Enabled'","2007-07-25 13:54:40.00","'Business'","seize seamless vortals","2016-05-08 14:09:25.00","'SAI'",
"8538","8538","'Enabled'","2020-03-29 01:19:46.00","'Particular'","recontextualize virtual technologies","1998-06-13 19:21:54.00","'POI'",
"8539","8539","'Enabled'","1992-06-22 13:51:40.00","'Business'","engage magnetic initiatives","1991-12-10 07:24:18.00","'POI'",
"8540","8540","'Enabled'","2009-06-03 10:15:18.00","'Particular'","envisioneer proactive content","1999-09-18 11:41:25.00","'SAI'",
"8541","8541","'Disabled'","1980-06-10 14:45:25.00","'Business'","unleash robust interfaces","1995-09-20 15:14:50.00","'SAI'",
"8542","8542","'Enabled'","2016-01-27 08:15:10.00","'Particular'","disintermediate B2B synergies","1985-08-24 13:36:41.00","'EDP'",
"8543","8543","'Enabled'","2003-03-02 16:56:34.00","'Particular'","synthesize B2C content","1990-10-17 17:49:27.00","'SAI'",
"8544","8544","'Enabled'","1999-08-05 05:12:59.00","'Particular'","recontextualize e-business technologies","1974-11-23 12:23:16.00","'EDP'",
"8545","8545","'Enabled'","1997-10-23 04:05:33.00","'Business'","strategize bleeding-edge platforms","1991-09-12 10:00:31.00","'POI'",
"8546","8546","'Disabled'","2004-06-28 14:15:03.00","'Particular'","synthesize efficient communities","1987-11-07 00:29:58.00","'SAI'",
"8547","8547","'Enabled'","1975-12-04 14:47:00.00","'Particular'","target sexy experiences","2017-10-28 02:41:46.00","'EDP'",
"8548","8548","'Enabled'","1982-09-09 11:29:03.00","'Business'","productize revolutionary web-readiness","2014-03-02 12:24:46.00","'POI'",
"8549","8549","'Disabled'","2006-12-16 06:24:53.00","'Business'","architect holistic experiences","1988-02-23 08:50:42.00","'SAI'",
"8550","8550","'Disabled'","2005-07-12 00:34:22.00","'Business'","monetize 24/365 systems","1987-10-03 04:57:14.00","'POI'",
"8551","8551","'Enabled'","2016-08-09 06:12:23.00","'Business'","engage dot-com e-tailers","1998-12-28 15:22:42.00","'EDP'",
"8552","8552","'Disabled'","2001-11-14 16:39:21.00","'Particular'","optimize end-to-end bandwidth","2001-05-31 11:49:10.00","'POI'",
"8553","8553","'Disabled'","2019-08-24 12:09:21.00","'Business'","cultivate one-to-one deliverables","1983-11-23 01:27:49.00","'EDP'",
"8554","8554","'Disabled'","1979-07-03 05:37:36.00","'Particular'","incubate end-to-end networks","1993-11-29 06:40:21.00","'SAI'",
"8555","8555","'Disabled'","2006-07-27 05:59:12.00","'Particular'","target cutting-edge content","1998-11-20 09:21:08.00","'SAI'",
"8556","8556","'Disabled'","1974-10-03 09:25:25.00","'Particular'","monetize holistic experiences","1982-01-29 01:42:13.00","'SAI'",
"8557","8557","'Disabled'","2018-06-20 10:00:24.00","'Particular'","unleash open-source interfaces","2015-11-24 12:20:03.00","'SAI'",
"8558","8558","'Disabled'","1972-09-04 11:13:02.00","'Particular'","recontextualize best-of-breed interfaces","1996-05-25 12:10:43.00","'POI'",
"8559","8559","'Disabled'","1999-07-03 10:05:38.00","'Particular'","deploy real-time vortals","2007-02-18 00:00:56.00","'EDP'",
"8560","8560","'Disabled'","2017-11-07 04:01:50.00","'Business'","utilize extensible technologies","1994-03-08 01:06:34.00","'SAI'",
"8561","8561","'Enabled'","1979-03-21 09:28:34.00","'Business'","implement next-generation markets","2020-06-04 15:05:17.00","'POI'",
"8562","8562","'Disabled'","1989-12-12 23:27:03.00","'Particular'","transform dot-com bandwidth","1982-03-10 08:11:17.00","'SAI'",
"8563","8563","'Enabled'","1992-02-08 07:10:47.00","'Particular'","unleash viral platforms","1971-02-27 12:36:40.00","'SAI'",
"8564","8564","'Enabled'","1975-06-11 04:39:09.00","'Business'","recontextualize cross-media mindshare","1997-11-13 02:18:39.00","'EDP'",
"8565","8565","'Disabled'","2011-07-28 07:03:37.00","'Particular'","aggregate visionary portals","1980-03-21 01:43:49.00","'SAI'",
"8566","8566","'Enabled'","2010-03-20 02:35:34.00","'Particular'","drive impactful vortals","1971-05-30 09:12:05.00","'EDP'",
"8567","8567","'Disabled'","2004-03-15 11:20:39.00","'Business'","drive rich communities","1984-06-13 16:24:34.00","'SAI'",
"8568","8568","'Enabled'","2005-04-26 03:38:34.00","'Particular'","transition end-to-end eyeballs","1988-05-31 21:58:58.00","'POI'",
"8569","8569","'Disabled'","2019-10-12 14:08:15.00","'Business'","brand bricks-and-clicks vortals","2016-10-18 12:29:00.00","'EDP'",
"8570","8570","'Disabled'","2009-04-06 19:46:29.00","'Business'","facilitate e-business architectures","1975-08-15 07:19:50.00","'SAI'",
"8571","8571","'Enabled'","1996-05-15 04:50:33.00","'Particular'","drive magnetic methodologies","1999-04-20 03:48:25.00","'EDP'",
"8572","8572","'Disabled'","2020-07-29 12:04:18.00","'Particular'","incentivize mission-critical e-services","1994-10-18 12:58:47.00","'EDP'",
"8573","8573","'Disabled'","1996-04-28 22:05:06.00","'Business'","implement proactive partnerships","2017-02-28 17:47:55.00","'EDP'",
"8574","8574","'Enabled'","2021-08-07 09:23:56.00","'Business'","whiteboard sticky e-business","2000-04-27 08:03:47.00","'SAI'",
"8575","8575","'Disabled'","1971-12-26 19:28:33.00","'Business'","visualize integrated partnerships","1974-12-06 22:03:11.00","'POI'",
"8576","8576","'Enabled'","1989-01-29 14:36:56.00","'Business'","visualize killer deliverables","1982-08-07 16:32:07.00","'SAI'",
"8577","8577","'Enabled'","1999-11-29 19:57:09.00","'Particular'","innovate viral relationships","1997-04-21 21:35:25.00","'POI'",
"8578","8578","'Disabled'","1986-12-02 22:46:18.00","'Business'","architect dynamic e-tailers","1976-10-24 07:40:08.00","'EDP'",
"8579","8579","'Disabled'","1986-08-14 11:09:57.00","'Particular'","envisioneer leading-edge systems","1977-08-16 08:21:21.00","'EDP'",
"8580","8580","'Enabled'","1973-06-19 21:53:31.00","'Business'","revolutionize B2C systems","1991-03-06 18:26:39.00","'EDP'",
"8581","8581","'Enabled'","2007-12-15 07:33:53.00","'Business'","deliver sticky e-services","1987-06-07 06:15:41.00","'SAI'",
"8582","8582","'Disabled'","1981-05-03 20:27:18.00","'Business'","synthesize frictionless mindshare","1976-01-06 19:33:47.00","'POI'",
"8583","8583","'Disabled'","1993-12-16 02:50:27.00","'Particular'","syndicate integrated e-commerce","1970-12-11 14:54:41.00","'SAI'",
"8584","8584","'Disabled'","2020-04-18 09:04:36.00","'Particular'","brand synergistic systems","1987-03-21 00:37:37.00","'EDP'",
"8585","8585","'Disabled'","1977-05-28 22:55:26.00","'Business'","exploit enterprise portals","2017-01-29 19:34:02.00","'SAI'",
"8586","8586","'Disabled'","1985-04-01 18:02:45.00","'Particular'","empower user-centric applications","2018-12-05 13:07:49.00","'POI'",
"8587","8587","'Disabled'","1976-09-26 18:34:46.00","'Business'","redefine global communities","2014-12-09 21:45:20.00","'POI'",
"8588","8588","'Disabled'","2019-09-25 17:58:26.00","'Business'","monetize bricks-and-clicks methodologies","1978-11-17 08:28:21.00","'EDP'",
"8589","8589","'Enabled'","2007-08-06 15:48:08.00","'Particular'","deliver plug-and-play models","2002-06-03 16:15:55.00","'EDP'",
"8590","8590","'Enabled'","2013-08-28 15:06:58.00","'Business'","reintermediate customized applications","1986-09-08 02:27:44.00","'SAI'",
"8591","8591","'Enabled'","2020-09-15 23:57:50.00","'Particular'","integrate strategic vortals","2021-03-10 22:27:06.00","'SAI'",
"8592","8592","'Enabled'","2003-05-03 05:15:53.00","'Business'","facilitate 24/7 markets","2008-04-05 04:48:50.00","'POI'",
"8593","8593","'Disabled'","2011-11-10 16:33:29.00","'Particular'","leverage sexy vortals","1985-05-19 20:22:24.00","'EDP'",
"8594","8594","'Disabled'","1990-12-18 04:31:16.00","'Particular'","revolutionize extensible architectures","2012-01-12 05:11:42.00","'EDP'",
"8595","8595","'Enabled'","2021-12-29 17:39:44.00","'Business'","implement 24/7 paradigms","2010-08-10 06:12:44.00","'POI'",
"8596","8596","'Enabled'","1994-09-02 16:27:56.00","'Business'","maximize robust eyeballs","2021-06-11 04:17:07.00","'POI'",
"8597","8597","'Disabled'","1970-04-24 04:34:51.00","'Business'","exploit B2B initiatives","1982-07-15 20:38:22.00","'EDP'",
"8598","8598","'Disabled'","1979-09-17 07:33:06.00","'Business'","implement dynamic e-markets","2017-12-10 19:07:22.00","'POI'",
"8599","8599","'Enabled'","1990-06-09 15:24:15.00","'Particular'","architect value-added functionalities","2006-11-13 22:28:58.00","'SAI'",
"8600","8600","'Enabled'","2001-05-17 18:01:04.00","'Business'","innovate best-of-breed communities","1992-02-20 17:55:42.00","'EDP'",
"8601","8601","'Disabled'","2016-11-10 22:05:06.00","'Business'","enable 24/7 schemas","1973-12-24 19:12:04.00","'SAI'",
"8602","8602","'Enabled'","1988-04-04 20:18:28.00","'Business'","innovate compelling users","2021-02-12 21:04:01.00","'POI'",
"8603","8603","'Disabled'","2004-02-28 04:08:26.00","'Particular'","aggregate bleeding-edge communities","1974-02-26 06:16:33.00","'SAI'",
"8604","8604","'Enabled'","2021-11-26 07:35:05.00","'Particular'","benchmark dynamic convergence","1986-12-12 22:16:01.00","'EDP'",
"8605","8605","'Enabled'","1981-09-13 09:15:26.00","'Particular'","implement B2C eyeballs","2018-12-14 03:16:04.00","'SAI'",
"8606","8606","'Enabled'","1974-11-03 19:34:18.00","'Particular'","empower virtual users","1977-03-10 22:04:59.00","'EDP'",
"8607","8607","'Enabled'","1990-05-25 23:41:04.00","'Particular'","engage clicks-and-mortar systems","1982-02-19 03:56:10.00","'POI'",
"8608","8608","'Disabled'","2019-12-02 17:14:21.00","'Particular'","benchmark wireless content","2013-02-19 20:44:25.00","'EDP'",
"8609","8609","'Disabled'","1997-06-30 19:36:25.00","'Particular'","revolutionize front-end e-commerce","1982-04-27 01:06:07.00","'POI'",
"8610","8610","'Enabled'","2002-05-05 09:29:07.00","'Business'","facilitate revolutionary models","1988-10-19 11:57:09.00","'SAI'",
"8611","8611","'Disabled'","2000-04-16 20:20:59.00","'Business'","empower integrated supply-chains","1977-12-10 21:07:15.00","'EDP'",
"8612","8612","'Enabled'","2000-01-02 20:33:36.00","'Particular'","architect collaborative mindshare","1986-02-13 03:37:10.00","'SAI'",
"8613","8613","'Disabled'","2004-08-03 03:35:59.00","'Particular'","engage global e-tailers","1975-02-28 14:14:24.00","'EDP'",
"8614","8614","'Disabled'","2000-05-14 02:20:35.00","'Business'","morph dynamic action-items","2009-03-24 04:38:24.00","'POI'",
"8615","8615","'Enabled'","1980-04-22 18:01:15.00","'Business'","harness visionary e-services","1976-10-19 01:21:36.00","'EDP'",
"8616","8616","'Disabled'","2018-12-25 08:14:04.00","'Business'","deploy value-added initiatives","2011-11-09 05:40:10.00","'SAI'",
"8617","8617","'Enabled'","1983-03-02 04:12:40.00","'Particular'","syndicate sexy functionalities","2018-08-28 12:49:22.00","'SAI'",
"8618","8618","'Disabled'","1989-05-28 08:28:58.00","'Particular'","scale front-end schemas","2001-11-21 04:18:47.00","'EDP'",
"8619","8619","'Enabled'","1992-09-03 20:38:34.00","'Particular'","visualize wireless paradigms","2020-02-18 06:32:25.00","'SAI'",
"8620","8620","'Disabled'","2008-09-22 22:21:45.00","'Particular'","transition world-class eyeballs","2014-01-09 21:51:22.00","'SAI'",
"8621","8621","'Disabled'","1993-01-28 08:14:05.00","'Particular'","generate leading-edge webservices","1997-08-08 14:15:00.00","'POI'",
"8622","8622","'Enabled'","1987-12-23 06:36:06.00","'Particular'","syndicate clicks-and-mortar models","1994-05-31 19:19:03.00","'EDP'",
"8623","8623","'Disabled'","1975-03-24 08:45:36.00","'Business'","enhance customized users","1972-01-15 04:56:03.00","'EDP'",
"8624","8624","'Disabled'","1992-07-19 09:22:07.00","'Particular'","repurpose collaborative convergence","1970-06-08 07:42:13.00","'SAI'",
"8625","8625","'Disabled'","2008-10-07 12:36:14.00","'Particular'","enable best-of-breed applications","1976-08-07 12:39:38.00","'SAI'",
"8626","8626","'Enabled'","1979-09-09 13:42:05.00","'Business'","repurpose front-end partnerships","1983-07-26 21:03:29.00","'POI'",
"8627","8627","'Disabled'","2006-02-26 18:22:38.00","'Business'","facilitate back-end architectures","2004-10-04 01:16:30.00","'POI'",
"8628","8628","'Disabled'","1986-10-28 00:13:54.00","'Particular'","brand rich portals","2010-11-19 07:54:48.00","'EDP'",
"8629","8629","'Disabled'","2007-03-23 19:03:03.00","'Business'","envisioneer mission-critical mindshare","2003-02-21 10:18:48.00","'EDP'",
"8630","8630","'Enabled'","2014-09-26 19:50:39.00","'Business'","utilize viral partnerships","1984-11-13 10:07:07.00","'POI'",
"8631","8631","'Disabled'","1986-01-06 16:17:33.00","'Particular'","engineer mission-critical systems","1992-10-12 06:45:27.00","'SAI'",
"8632","8632","'Disabled'","1977-05-11 22:30:35.00","'Business'","scale virtual infrastructures","1995-04-01 14:06:40.00","'EDP'",
"8633","8633","'Disabled'","1982-12-19 17:06:05.00","'Particular'","integrate sticky interfaces","2005-07-15 07:18:18.00","'EDP'",
"8634","8634","'Disabled'","1983-06-16 00:05:12.00","'Business'","reinvent best-of-breed niches","2012-04-10 07:02:08.00","'POI'",
"8635","8635","'Disabled'","2002-09-05 19:30:08.00","'Business'","whiteboard clicks-and-mortar channels","1972-11-17 17:40:41.00","'EDP'",
"8636","8636","'Enabled'","1970-08-17 09:10:26.00","'Particular'","maximize open-source synergies","1999-06-19 12:06:23.00","'EDP'",
"8637","8637","'Disabled'","2012-05-08 10:32:58.00","'Particular'","repurpose clicks-and-mortar schemas","1986-04-20 01:43:26.00","'EDP'",
"8638","8638","'Disabled'","1998-03-02 02:14:48.00","'Business'","target turn-key infrastructures","1984-06-05 11:12:50.00","'POI'",
"8639","8639","'Enabled'","1991-09-22 09:50:11.00","'Particular'","disintermediate 24/7 platforms","1990-10-23 00:30:18.00","'SAI'",
"8640","8640","'Disabled'","1979-12-02 19:55:52.00","'Business'","enhance value-added vortals","1992-05-05 00:55:46.00","'SAI'",
"8641","8641","'Disabled'","2008-08-31 12:13:43.00","'Business'","unleash end-to-end solutions","1985-10-17 23:23:24.00","'POI'",
