"AccountId","DateTime","CreditDebitIndicator","Type","AmountId","CreditLineId",
"6735","1992-01-12 14:36:24.00","'Debit'","'Business'","756","6735",
"6751","2011-03-06 18:48:05.00","'Credit'","'Particular'","6475","6751",
"6759","1970-05-19 11:59:16.00","'Credit'","'Business'","2232","6759",
"6761","1975-04-20 10:16:17.00","'Debit'","'Particular'","9547","6761",
"6765","2010-01-27 01:11:55.00","'Credit'","'Particular'","533","6765",
"6775","2005-02-28 21:12:56.00","'Credit'","'Business'","8426","6775",
"6782","1970-05-15 14:10:17.00","'Debit'","'Particular'","3743","6782",
"6789","1975-09-14 16:14:00.00","'Credit'","'Particular'","5090","6789",
"6805","2021-12-26 01:47:33.00","'Debit'","'Business'","7897","6805",
"6809","1979-02-19 01:49:52.00","'Debit'","'Particular'","585","6809",
"6815","1992-02-22 00:22:12.00","'Credit'","'Business'","8551","6815",
"6819","1999-10-07 06:22:43.00","'Debit'","'Particular'","2972","6819",
"6821","1993-03-30 22:07:20.00","'Debit'","'Particular'","1039","6821",
"6827","2000-01-02 18:00:23.00","'Credit'","'Particular'","2263","6827",
"6829","1971-03-28 14:10:08.00","'Credit'","'Business'","693","6829",
"6834","2019-02-24 16:07:40.00","'Credit'","'Particular'","204","6834",
"6835","1973-01-30 03:28:19.00","'Credit'","'Business'","7168","6835",
"6837","1987-01-10 17:13:48.00","'Debit'","'Business'","4717","6837",
"6856","1988-08-30 05:52:05.00","'Debit'","'Business'","948","6856",
"6859","2009-06-19 20:12:39.00","'Credit'","'Particular'","2123","6859",
"6861","1985-09-23 09:45:07.00","'Credit'","'Business'","1234","6861",
"6864","2016-01-16 00:40:18.00","'Debit'","'Particular'","4730","6864",
"6866","1971-07-21 06:58:19.00","'Credit'","'Particular'","767","6866",
"6874","1973-08-25 14:42:39.00","'Credit'","'Business'","1682","6874",
"6875","1990-11-14 09:12:37.00","'Debit'","'Business'","531","6875",
"6876","2011-11-30 05:49:52.00","'Credit'","'Particular'","2943","6876",
"6877","1992-03-21 06:05:03.00","'Credit'","'Business'","2211","6877",
"6884","2020-10-13 08:10:42.00","'Credit'","'Business'","3125","6884",
"6901","1990-10-11 20:58:18.00","'Credit'","'Business'","2302","6901",
"6907","2003-07-31 05:34:38.00","'Debit'","'Business'","1724","6907",
"6912","2002-03-26 12:37:35.00","'Credit'","'Business'","6396","6912",
"6915","2010-02-06 04:10:38.00","'Credit'","'Business'","8416","6915",
"6933","1973-12-17 11:04:00.00","'Debit'","'Business'","8901","6933",
"6939","1985-04-18 15:21:39.00","'Debit'","'Business'","6826","6939",
"6941","1971-09-24 04:12:29.00","'Credit'","'Particular'","5963","6941",
"6942","1988-07-31 10:40:57.00","'Credit'","'Business'","1104","6942",
"6945","2013-12-02 10:16:22.00","'Credit'","'Business'","3391","6945",
"6950","2001-11-18 13:34:36.00","'Credit'","'Particular'","9796","6950",
"6961","1986-07-15 12:56:01.00","'Credit'","'Business'","1573","6961",
"6977","1997-03-21 01:59:54.00","'Debit'","'Particular'","4046","6977",
"6980","2007-04-22 03:24:30.00","'Debit'","'Business'","575","6980",
"6989","1997-06-29 18:30:57.00","'Debit'","'Business'","276","6989",
"7002","2012-03-15 12:19:12.00","'Debit'","'Particular'","8802","7002",
"7007","1980-01-03 15:24:41.00","'Credit'","'Particular'","8698","7007",
"7008","1987-12-01 03:08:41.00","'Credit'","'Particular'","7681","7008",
"7011","2017-12-28 05:24:00.00","'Credit'","'Business'","836","7011",
"7012","1995-04-18 18:34:27.00","'Credit'","'Business'","4295","7012",
"7016","1981-02-11 10:46:46.00","'Credit'","'Business'","847","7016",
"7017","1992-12-17 09:05:19.00","'Debit'","'Business'","1589","7017",
"7018","2018-05-14 09:47:12.00","'Debit'","'Particular'","103","7018",
"7023","2009-11-02 07:00:45.00","'Debit'","'Business'","642","7023",
"7035","1991-12-19 02:55:58.00","'Credit'","'Business'","768","7035",
"7043","1987-11-30 00:23:14.00","'Debit'","'Business'","2593","7043",
"7051","1980-10-18 23:28:42.00","'Debit'","'Business'","3920","7051",
"7055","2018-07-12 21:12:00.00","'Debit'","'Business'","3221","7055",
"7056","2010-07-11 23:49:29.00","'Debit'","'Particular'","1810","7056",
"7057","2005-08-13 10:42:32.00","'Debit'","'Particular'","7509","7057",
"7065","1984-01-15 09:41:57.00","'Debit'","'Business'","1399","7065",
"7069","2021-10-08 10:53:53.00","'Credit'","'Particular'","183","7069",
"7070","2020-02-01 13:33:09.00","'Debit'","'Particular'","6115","7070",
"7074","2002-05-28 10:14:29.00","'Credit'","'Particular'","2902","7074",
"7079","2018-08-05 17:57:50.00","'Debit'","'Particular'","480","7079",
"7090","1985-07-26 01:55:12.00","'Debit'","'Particular'","3155","7090",
"7105","2003-07-05 18:43:31.00","'Debit'","'Business'","9238","7105",
"7112","2005-12-10 15:46:31.00","'Debit'","'Business'","300","7112",
"7116","2001-06-01 22:12:15.00","'Debit'","'Particular'","315","7116",
"7129","1971-09-05 18:28:45.00","'Debit'","'Particular'","3854","7129",
"7131","1987-01-30 16:47:41.00","'Debit'","'Business'","2100","7131",
"7137","2018-07-16 08:44:28.00","'Credit'","'Particular'","5171","7137",
"7161","2011-09-08 19:17:35.00","'Debit'","'Business'","1536","7161",
"7171","1999-02-12 08:08:57.00","'Credit'","'Business'","2145","7171",
"7184","1987-06-09 13:13:41.00","'Credit'","'Particular'","2685","7184",
"7188","1986-11-02 00:13:58.00","'Credit'","'Business'","5508","7188",
"7216","1988-12-06 14:46:12.00","'Debit'","'Particular'","2813","7216",
"7224","1993-09-16 16:56:13.00","'Credit'","'Business'","396","7224",
"7243","2005-09-10 20:48:21.00","'Credit'","'Business'","5384","7243",
"7247","2008-11-03 19:47:26.00","'Debit'","'Business'","3361","7247",
"7250","1996-09-09 15:30:19.00","'Credit'","'Business'","517","7250",
"7262","1998-02-06 15:16:02.00","'Credit'","'Business'","4776","7262",
"7263","2018-05-16 16:53:01.00","'Credit'","'Particular'","1139","7263",
"7268","1973-07-26 05:12:59.00","'Debit'","'Particular'","135","7268",
"7281","1978-03-01 11:51:46.00","'Credit'","'Business'","567","7281",
"7287","2002-07-25 02:24:16.00","'Credit'","'Business'","6159","7287",
"7289","1977-12-27 06:33:23.00","'Credit'","'Particular'","3861","7289",
"7304","1998-02-16 03:34:56.00","'Debit'","'Business'","172","7304",
"7320","1999-06-10 19:32:32.00","'Credit'","'Business'","1159","7320",
"7326","1993-08-24 00:38:13.00","'Credit'","'Business'","4805","7326",
"7348","1984-08-04 08:16:35.00","'Credit'","'Particular'","326","7348",
"7349","2014-10-27 17:14:13.00","'Debit'","'Particular'","6867","7349",
"7353","1989-01-03 13:47:56.00","'Debit'","'Business'","6077","7353",
"7355","2004-04-19 13:48:35.00","'Credit'","'Particular'","8629","7355",
"7361","1973-03-02 18:53:58.00","'Debit'","'Business'","3446","7361",
"7384","2002-07-29 20:26:52.00","'Credit'","'Business'","460","7384",
"7393","1997-07-19 07:19:53.00","'Credit'","'Business'","4689","7393",
"7404","1988-12-10 00:52:59.00","'Credit'","'Particular'","599","7404",
"7418","2010-12-30 09:32:51.00","'Credit'","'Particular'","4064","7418",
"7432","2020-04-15 08:35:59.00","'Credit'","'Particular'","2281","7432",
"7440","1993-09-17 02:57:02.00","'Debit'","'Business'","6519","7440",
"7467","1987-12-04 09:19:55.00","'Debit'","'Particular'","6101","7467",
"7472","2000-12-24 00:25:11.00","'Debit'","'Particular'","1115","7472",
"7474","1980-06-10 09:49:20.00","'Debit'","'Business'","274","7474",
"7479","2000-07-27 08:52:09.00","'Debit'","'Particular'","1007","7479",
"7480","2007-11-17 06:32:01.00","'Credit'","'Business'","850","7480",
"7483","2019-12-19 13:59:22.00","'Debit'","'Business'","2044","7483",
"7497","2021-03-04 05:31:00.00","'Debit'","'Business'","169","7497",
"7510","1999-05-03 13:58:43.00","'Debit'","'Particular'","1534","7510",
"7522","1999-12-13 13:40:29.00","'Credit'","'Business'","1950","7522",
"7525","1989-07-15 15:25:01.00","'Debit'","'Business'","3265","7525",
"7527","2014-06-16 13:44:44.00","'Credit'","'Business'","303","7527",
"7528","2011-10-27 19:22:36.00","'Credit'","'Particular'","3936","7528",
"7530","1998-03-17 11:55:52.00","'Debit'","'Business'","1482","7530",
"7535","2008-10-04 07:20:01.00","'Credit'","'Business'","1657","7535",
"7536","2004-12-13 06:06:20.00","'Debit'","'Particular'","397","7536",
"7538","2011-03-07 09:38:00.00","'Credit'","'Particular'","6684","7538",
"7544","2000-06-09 17:08:41.00","'Credit'","'Business'","6271","7544",
"7559","2003-04-19 16:52:29.00","'Credit'","'Business'","341","7559",
"7575","1975-10-18 00:44:15.00","'Debit'","'Business'","4095","7575",
"7584","2015-11-23 05:30:47.00","'Debit'","'Particular'","6487","7584",
"7590","2001-05-12 22:54:24.00","'Credit'","'Particular'","7446","7590",
"7591","2010-07-08 15:33:47.00","'Debit'","'Particular'","9579","7591",
"7592","1988-06-03 02:05:36.00","'Debit'","'Business'","225","7592",
"7593","1997-12-22 16:28:52.00","'Debit'","'Business'","375","7593",
"7598","1993-06-27 02:05:42.00","'Credit'","'Business'","6128","7598",
"7601","1987-06-15 15:43:56.00","'Credit'","'Business'","463","7601",
"7603","2017-01-19 20:12:14.00","'Credit'","'Particular'","8256","7603",
"7615","1991-08-21 00:58:10.00","'Debit'","'Particular'","6473","7615",
"7623","2019-05-15 10:49:03.00","'Debit'","'Business'","4019","7623",
"7636","2003-06-05 06:47:26.00","'Credit'","'Business'","3733","7636",
"7637","2005-02-22 10:10:30.00","'Credit'","'Business'","3140","7637",
"7650","2011-07-01 16:50:07.00","'Debit'","'Business'","1803","7650",
"7669","2012-09-18 10:01:15.00","'Debit'","'Business'","6096","7669",
"7670","2015-12-01 10:27:53.00","'Credit'","'Business'","2693","7670",
"7675","1998-08-11 03:24:09.00","'Debit'","'Particular'","2429","7675",
"7676","2010-02-21 16:42:30.00","'Debit'","'Business'","2697","7676",
"7683","1973-07-28 09:10:41.00","'Debit'","'Business'","2301","7683",
"7685","1974-04-12 03:52:42.00","'Debit'","'Particular'","534","7685",
"7687","1977-11-07 07:54:38.00","'Credit'","'Particular'","2440","7687",
"7688","2005-07-16 10:32:12.00","'Credit'","'Particular'","1308","7688",
"7697","2014-01-25 01:22:04.00","'Credit'","'Business'","1418","7697",
"7701","1978-01-03 10:23:32.00","'Credit'","'Business'","4189","7701",
"7707","1995-10-21 11:37:02.00","'Debit'","'Business'","130","7707",
"7714","2004-02-09 14:06:40.00","'Credit'","'Business'","8498","7714",
"7716","2006-01-21 01:58:00.00","'Debit'","'Particular'","258","7716",
"7717","1992-08-11 08:01:31.00","'Credit'","'Business'","348","7717",
"7722","2020-09-11 06:39:54.00","'Debit'","'Particular'","1100","7722",
"7730","2003-01-19 09:56:02.00","'Debit'","'Business'","4076","7730",
"7737","1991-06-04 01:32:23.00","'Credit'","'Particular'","752","7737",
"7753","1980-05-13 01:09:09.00","'Debit'","'Business'","2958","7753",
"7759","2011-01-30 23:15:12.00","'Credit'","'Particular'","5389","7759",
"7772","1976-07-11 10:18:25.00","'Debit'","'Particular'","1251","7772",
"7773","1991-01-11 16:32:40.00","'Credit'","'Particular'","175","7773",
"7779","1999-09-11 10:15:11.00","'Credit'","'Business'","3298","7779",
"7782","2007-06-12 18:49:54.00","'Debit'","'Business'","6278","7782",
"7801","2017-02-10 20:43:21.00","'Debit'","'Business'","2116","7801",
"7804","2005-02-13 19:32:39.00","'Credit'","'Particular'","6735","7804",
"7811","1975-01-11 13:31:07.00","'Credit'","'Business'","2981","7811",
"7816","2017-03-09 18:01:20.00","'Debit'","'Particular'","2866","7816",
"7823","1994-07-10 08:40:42.00","'Debit'","'Business'","4751","7823",
"7841","2018-04-18 13:07:20.00","'Debit'","'Business'","4932","7841",
"7844","1998-08-29 22:54:13.00","'Debit'","'Particular'","473","7844",
"7865","1970-11-29 19:51:46.00","'Credit'","'Business'","1415","7865",
"7876","1980-12-15 11:23:02.00","'Debit'","'Particular'","4997","7876",
"7885","1985-02-07 15:51:59.00","'Credit'","'Business'","1452","7885",
"7888","2018-09-28 04:31:05.00","'Debit'","'Business'","3130","7888",
"7896","2004-12-12 16:24:16.00","'Debit'","'Business'","8339","7896",
"7897","1983-10-16 00:02:25.00","'Debit'","'Business'","8116","7897",
"7904","1991-01-17 11:33:25.00","'Debit'","'Business'","2373","7904",
"7907","2002-10-17 04:16:51.00","'Credit'","'Business'","1097","7907",
"7919","1997-12-20 03:26:45.00","'Debit'","'Particular'","1530","7919",
"7922","1975-12-17 15:47:04.00","'Debit'","'Particular'","1075","7922",
"7924","1996-11-22 11:02:41.00","'Credit'","'Particular'","286","7924",
"7934","2016-10-05 11:56:47.00","'Debit'","'Particular'","174","7934",
"7946","1986-12-02 15:31:24.00","'Credit'","'Particular'","112","7946",
"7953","1993-02-07 19:54:14.00","'Debit'","'Particular'","513","7953",
"7954","1974-06-25 11:38:31.00","'Credit'","'Particular'","2742","7954",
"7956","2021-12-06 22:23:29.00","'Credit'","'Business'","5175","7956",
"7966","1988-02-22 18:25:09.00","'Credit'","'Business'","2768","7966",
"7982","1979-08-09 12:18:18.00","'Credit'","'Particular'","5734","7982",
"7991","2005-07-29 11:33:08.00","'Debit'","'Business'","664","7991",
"7999","2005-07-27 00:51:48.00","'Credit'","'Business'","3730","7999",
"8002","1971-08-01 13:12:52.00","'Debit'","'Particular'","2480","8002",
"8003","2010-10-22 21:02:23.00","'Credit'","'Business'","801","8003",
"8019","1970-07-30 13:53:10.00","'Debit'","'Particular'","8086","8019",
"8021","2009-01-25 19:11:23.00","'Debit'","'Particular'","2569","8021",
"8038","1990-06-17 06:19:12.00","'Credit'","'Business'","611","8038",
"8040","1981-03-18 20:40:57.00","'Debit'","'Particular'","448","8040",
"8043","2018-03-23 14:58:35.00","'Credit'","'Business'","3636","8043",
"8045","1993-12-08 09:48:33.00","'Credit'","'Particular'","5785","8045",
"8066","2000-06-15 13:04:57.00","'Debit'","'Particular'","8266","8066",
"8073","1988-07-18 23:05:48.00","'Credit'","'Particular'","2094","8073",
"8077","1975-10-28 07:11:38.00","'Credit'","'Particular'","3209","8077",
"8078","2017-01-15 23:09:43.00","'Debit'","'Particular'","1246","8078",
"8088","2006-07-13 03:40:53.00","'Debit'","'Business'","2006","8088",
"8093","1999-03-27 10:46:11.00","'Credit'","'Particular'","6515","8093",
"8104","1988-11-12 04:14:18.00","'Debit'","'Particular'","943","8104",
"8106","2012-11-17 05:18:11.00","'Debit'","'Business'","6527","8106",
"8122","2007-11-14 14:25:13.00","'Debit'","'Business'","4146","8122",
"8127","1995-02-28 10:32:14.00","'Debit'","'Particular'","4674","8127",
"8153","1971-05-04 04:01:50.00","'Credit'","'Business'","237","8153",
"8155","1974-07-23 01:33:30.00","'Credit'","'Particular'","6324","8155",
"8164","1997-05-21 20:38:38.00","'Credit'","'Business'","2713","8164",
"8171","2016-05-05 10:20:24.00","'Credit'","'Particular'","414","8171",
"8173","2003-06-16 09:42:43.00","'Debit'","'Business'","2340","8173",
"8190","1982-04-01 05:42:11.00","'Debit'","'Business'","464","8190",
"8194","1990-11-24 14:51:55.00","'Credit'","'Particular'","2568","8194",
"8197","1986-06-30 23:34:38.00","'Debit'","'Business'","9925","8197",
"8200","2013-08-25 20:20:38.00","'Credit'","'Business'","2040","8200",
"8219","1984-03-16 06:47:07.00","'Credit'","'Business'","1717","8219",
"8244","1973-11-06 00:08:35.00","'Debit'","'Business'","7080","8244",
"8251","2015-09-02 23:59:25.00","'Credit'","'Particular'","4655","8251",
"8255","1971-01-12 14:12:23.00","'Debit'","'Particular'","446","8255",
"8265","2003-05-12 17:36:12.00","'Credit'","'Particular'","1674","8265",
"8275","2016-12-14 15:05:38.00","'Credit'","'Particular'","1768","8275",
"8281","2017-07-08 14:45:23.00","'Debit'","'Particular'","1806","8281",
"8287","2007-10-06 16:52:59.00","'Debit'","'Business'","3162","8287",
"8291","1996-08-29 12:37:27.00","'Debit'","'Business'","5755","8291",
"8298","1974-11-19 01:06:15.00","'Credit'","'Business'","5495","8298",
"8300","1994-07-17 19:17:02.00","'Debit'","'Business'","5709","8300",
"8304","1991-04-28 18:25:49.00","'Credit'","'Particular'","1364","8304",
"8330","1987-10-17 00:19:37.00","'Debit'","'Particular'","120","8330",
"8349","1973-11-22 01:39:13.00","'Credit'","'Particular'","1819","8349",
"8350","2011-09-13 13:16:31.00","'Credit'","'Particular'","2390","8350",
"8355","2016-04-12 08:53:41.00","'Debit'","'Business'","483","8355",
"8362","1990-05-15 14:47:28.00","'Credit'","'Particular'","3057","8362",
"8370","1975-04-10 11:51:58.00","'Credit'","'Business'","4769","8370",
"8372","1995-03-06 04:25:21.00","'Debit'","'Particular'","9329","8372",
"8386","1971-10-28 01:21:50.00","'Credit'","'Particular'","488","8386",
"8391","1997-04-10 13:20:17.00","'Debit'","'Business'","4447","8391",
"8392","1972-02-27 13:02:54.00","'Credit'","'Business'","2112","8392",
"8398","1981-08-08 05:18:23.00","'Debit'","'Particular'","327","8398",
"8406","1970-09-24 06:57:03.00","'Debit'","'Business'","131","8406",
"8409","2005-05-12 05:26:01.00","'Debit'","'Business'","3107","8409",
"8451","1970-07-19 01:44:34.00","'Credit'","'Particular'","189","8451",
"8464","1972-11-03 18:30:36.00","'Debit'","'Business'","2716","8464",
"8468","2006-11-25 13:13:06.00","'Credit'","'Business'","673","8468",
"8469","2009-04-22 03:47:07.00","'Debit'","'Business'","4777","8469",
"8487","1981-08-27 11:15:18.00","'Debit'","'Business'","5198","8487",
"8511","2007-08-12 11:37:07.00","'Debit'","'Business'","5322","8511",
"8515","2002-09-25 17:33:03.00","'Debit'","'Particular'","1428","8515",
"8526","2019-08-10 00:17:29.00","'Debit'","'Particular'","6070","8526",
"8532","2015-08-06 11:54:09.00","'Credit'","'Business'","2285","8532",
"8543","1980-03-14 06:19:01.00","'Debit'","'Particular'","3571","8543",
"8551","1973-03-07 00:02:58.00","'Debit'","'Particular'","1411","8551",
"8553","1972-05-02 01:25:33.00","'Debit'","'Business'","379","8553",
"8555","2000-02-29 06:12:25.00","'Credit'","'Particular'","4464","8555",
"8567","2019-07-03 13:11:25.00","'Credit'","'Business'","3617","8567",
"8574","2016-05-15 20:08:27.00","'Credit'","'Business'","6309","8574",
"8576","1992-07-26 21:03:13.00","'Debit'","'Business'","6491","8576",
"8581","2014-02-07 13:17:25.00","'Debit'","'Business'","7992","8581",
"8587","1996-11-02 20:47:54.00","'Debit'","'Business'","3405","8587",
"8590","2010-03-31 23:13:00.00","'Debit'","'Business'","615","8590",
"8614","1979-08-07 02:36:22.00","'Debit'","'Particular'","958","8614",
"8629","1989-08-15 02:00:50.00","'Credit'","'Business'","4320","8629",
"8643","2018-08-22 07:43:52.00","'Credit'","'Business'","8121","8643",
"8674","1995-07-28 19:46:51.00","'Credit'","'Business'","4791","8674",
"8675","2018-11-15 00:25:18.00","'Debit'","'Particular'","1151","8675",
"8692","2000-02-17 09:38:14.00","'Debit'","'Particular'","2234","8692",
"8693","2005-09-29 19:30:16.00","'Credit'","'Business'","3464","8693",
"8722","1999-01-13 07:54:15.00","'Credit'","'Business'","839","8722",
"8763","2007-02-25 19:47:03.00","'Credit'","'Particular'","6432","8763",
"8777","2010-11-11 11:22:59.00","'Debit'","'Particular'","235","8777",
"8787","1995-09-14 00:56:42.00","'Debit'","'Particular'","3741","8787",
"8798","2019-11-11 09:15:54.00","'Debit'","'Business'","2441","8798",
"8814","1998-01-28 07:28:41.00","'Debit'","'Business'","2647","8814",
"8820","1992-10-22 10:31:32.00","'Debit'","'Particular'","6547","8820",
"8821","1985-03-29 02:11:24.00","'Credit'","'Business'","512","8821",
"8823","2019-03-16 22:21:43.00","'Debit'","'Particular'","8118","8823",
"8827","1988-06-19 05:29:22.00","'Credit'","'Particular'","6617","8827",
"8840","1973-08-31 20:31:48.00","'Credit'","'Business'","560","8840",
"8866","1986-05-24 15:41:43.00","'Credit'","'Particular'","1517","8866",
"8869","2007-04-23 07:36:39.00","'Credit'","'Business'","925","8869",
"8884","2018-08-10 12:46:23.00","'Credit'","'Particular'","1805","8884",
"8897","1970-02-22 09:01:03.00","'Debit'","'Particular'","4229","8897",
"8898","1983-09-01 15:44:12.00","'Credit'","'Business'","2086","8898",
"8902","1997-05-04 12:48:03.00","'Debit'","'Business'","466","8902",
"8909","2012-09-04 13:01:10.00","'Credit'","'Business'","139","8909",
"8926","2020-07-24 05:48:34.00","'Credit'","'Particular'","782","8926",
"8935","2000-02-08 14:16:53.00","'Debit'","'Business'","1443","8935",
"8946","1999-05-04 18:57:58.00","'Debit'","'Business'","2812","8946",
"8952","2003-11-01 08:32:16.00","'Debit'","'Particular'","1422","8952",
"8956","1973-11-01 21:54:53.00","'Credit'","'Particular'","2335","8956",
"8958","1973-08-18 07:22:50.00","'Debit'","'Particular'","418","8958",
"8962","1982-09-15 00:05:00.00","'Credit'","'Particular'","696","8962",
"8973","2015-06-18 14:45:13.00","'Credit'","'Particular'","115","8973",
"8981","1989-10-08 23:15:51.00","'Credit'","'Particular'","1413","8981",
"8985","1993-04-12 05:08:36.00","'Debit'","'Business'","680","8985",
"8994","1997-08-04 08:31:10.00","'Credit'","'Particular'","7188","8994",
"9000","1975-05-03 14:51:48.00","'Credit'","'Business'","1814","9000",
"9004","2003-10-08 07:28:12.00","'Credit'","'Business'","1575","9004",
"9005","1992-09-13 20:14:25.00","'Credit'","'Particular'","1538","9005",
"9006","2012-06-07 20:29:20.00","'Debit'","'Particular'","6990","9006",
"9010","2016-02-18 11:02:05.00","'Credit'","'Particular'","822","9010",
"9018","1979-10-05 08:39:39.00","'Debit'","'Business'","6855","9018",
"9039","1982-01-06 23:25:35.00","'Credit'","'Particular'","7096","9039",
"9048","1985-11-08 01:28:02.00","'Credit'","'Business'","9405","9048",
"9049","2021-05-14 14:21:58.00","'Debit'","'Business'","7496","9049",
"9056","1980-09-30 23:37:31.00","'Debit'","'Business'","3040","9056",
"9064","2015-05-12 00:57:28.00","'Credit'","'Business'","4792","9064",
"9082","1983-12-14 14:48:39.00","'Credit'","'Particular'","5481","9082",
"9083","2002-07-11 21:02:02.00","'Credit'","'Particular'","8493","9083",
"9089","1970-06-22 13:08:49.00","'Credit'","'Particular'","1895","9089",
"9090","1974-12-17 11:59:48.00","'Debit'","'Particular'","81","9090",
"9109","1974-01-10 12:42:16.00","'Credit'","'Business'","1893","9109",
"9111","1976-11-25 19:06:38.00","'Credit'","'Business'","897","9111",
"9133","1984-11-13 08:38:23.00","'Debit'","'Business'","2003","9133",
"9143","2001-02-16 14:58:36.00","'Debit'","'Business'","593","9143",
"9159","1976-10-24 10:03:52.00","'Credit'","'Particular'","5850","9159",
"9165","2021-02-04 23:00:57.00","'Debit'","'Particular'","7895","9165",
"9171","2010-05-24 13:29:09.00","'Debit'","'Particular'","5244","9171",
"9183","1979-06-04 18:17:27.00","'Debit'","'Business'","2632","9183",
"9208","1984-06-25 22:45:06.00","'Credit'","'Business'","4696","9208",
"9228","1992-07-25 01:56:43.00","'Credit'","'Particular'","899","9228",
"9238","2014-09-16 20:43:57.00","'Debit'","'Particular'","3047","9238",
"9259","1987-02-17 17:59:06.00","'Credit'","'Business'","6274","9259",
"9260","1988-07-30 15:10:44.00","'Debit'","'Particular'","4403","9260",
"9289","1998-01-22 18:00:23.00","'Debit'","'Particular'","802","9289",
"9291","1984-11-24 19:42:47.00","'Debit'","'Business'","1723","9291",
"9297","2005-12-26 18:58:40.00","'Credit'","'Particular'","6379","9297",
"9312","1997-10-11 06:15:38.00","'Credit'","'Business'","3530","9312",
"9323","1984-03-05 17:51:28.00","'Credit'","'Particular'","1884","9323",
"9327","1999-01-17 04:26:36.00","'Credit'","'Business'","975","9327",
"9330","1982-04-10 03:16:28.00","'Credit'","'Business'","2170","9330",
"9336","2020-10-26 23:17:58.00","'Credit'","'Particular'","886","9336",
"9346","2004-09-01 04:40:28.00","'Credit'","'Business'","7313","9346",
"9352","1986-05-08 20:29:26.00","'Debit'","'Business'","3115","9352",
"9378","1976-04-29 18:15:36.00","'Debit'","'Particular'","7954","9378",
"9382","1975-02-17 07:38:50.00","'Debit'","'Business'","7345","9382",
"9389","1974-02-28 10:09:45.00","'Debit'","'Particular'","602","9389",
"9394","1978-12-01 18:34:48.00","'Debit'","'Business'","992","9394",
"9395","2009-11-15 10:46:58.00","'Debit'","'Business'","3847","9395",
"9428","2018-09-10 17:00:11.00","'Credit'","'Business'","3954","9428",
"9448","1984-06-15 02:09:30.00","'Debit'","'Business'","431","9448",
"9457","1999-05-01 19:05:28.00","'Debit'","'Business'","3106","9457",
"9468","1989-01-11 01:18:39.00","'Debit'","'Particular'","4558","9468",
"9479","2020-08-28 18:34:31.00","'Debit'","'Business'","2414","9479",
"9486","2008-06-23 18:04:14.00","'Credit'","'Business'","8784","9486",
"9488","1977-09-10 11:08:32.00","'Debit'","'Particular'","5130","9488",
"9489","1997-01-01 14:50:31.00","'Debit'","'Particular'","4706","9489",
"9537","1998-05-05 10:22:33.00","'Debit'","'Particular'","3810","9537",
"9542","1975-04-13 16:57:51.00","'Credit'","'Business'","3943","9542",
"9543","2007-11-24 21:36:28.00","'Debit'","'Particular'","5965","9543",
"9547","1972-05-09 22:46:05.00","'Credit'","'Particular'","2761","9547",
"9548","2005-03-17 11:30:30.00","'Debit'","'Particular'","6406","9548",
"9552","1986-08-08 10:59:20.00","'Debit'","'Business'","2598","9552",
"9560","1975-09-03 17:14:13.00","'Debit'","'Business'","9672","9560",
"9574","1976-01-04 23:26:06.00","'Credit'","'Particular'","6530","9574",
"9594","2020-08-24 00:51:47.00","'Credit'","'Business'","877","9594",
"9603","2014-04-14 03:34:17.00","'Debit'","'Particular'","738","9603",
"9607","1992-12-20 15:24:46.00","'Credit'","'Business'","505","9607",
"9609","1978-08-11 10:24:48.00","'Debit'","'Business'","4831","9609",
"9610","1982-01-14 14:54:41.00","'Debit'","'Particular'","2699","9610",
"9614","1999-04-26 04:21:10.00","'Debit'","'Particular'","8021","9614",
"9641","1987-07-23 16:46:42.00","'Debit'","'Particular'","1817","9641",
"9643","2001-09-20 10:58:12.00","'Credit'","'Particular'","3564","9643",
"9656","1977-08-04 04:24:11.00","'Debit'","'Particular'","6181","9656",
"9664","1992-06-20 13:43:57.00","'Debit'","'Business'","8586","9664",
"9669","2009-01-30 05:57:53.00","'Debit'","'Particular'","594","9669",
"9678","2006-09-29 05:56:37.00","'Debit'","'Particular'","1026","9678",
"9682","1994-01-04 09:20:20.00","'Credit'","'Business'","7803","9682",
"9684","1987-07-21 13:32:44.00","'Credit'","'Particular'","3385","9684",
"9718","2021-07-24 12:45:07.00","'Debit'","'Particular'","9315","9718",
"9733","1994-08-29 07:03:36.00","'Credit'","'Business'","5894","9733",
"9734","2002-07-12 02:21:01.00","'Debit'","'Business'","658","9734",
"9735","1978-10-15 21:33:12.00","'Credit'","'Business'","358","9735",
"9744","1992-09-17 02:01:48.00","'Credit'","'Particular'","3801","9744",
"9748","1979-01-20 02:21:58.00","'Credit'","'Particular'","7747","9748",
"9749","2000-03-28 19:45:02.00","'Debit'","'Particular'","6614","9749",
"9753","2015-12-31 21:39:12.00","'Debit'","'Business'","208","9753",
"9763","2001-04-12 11:43:09.00","'Debit'","'Particular'","435","9763",
"9767","2017-06-29 07:26:28.00","'Credit'","'Business'","3881","9767",
"9784","1976-05-19 06:33:08.00","'Debit'","'Particular'","624","9784",
"9786","1977-03-10 13:18:27.00","'Credit'","'Particular'","376","9786",
"9791","2000-08-17 19:48:11.00","'Debit'","'Particular'","7035","9791",
"9803","2020-09-24 21:35:23.00","'Credit'","'Business'","2303","9803",
"9804","2010-03-17 04:16:37.00","'Credit'","'Particular'","982","9804",
