"CreditLineId","CurrencyId","Amount","Type","Included",
"57727","3","22588.3368293","'InterimBooked'","0",
"57728","4","2908313.6","'InterimBooked'","0",
"57729","1","8403.78471154","'InterimBooked'","0",
"57730","2","0","'Passed'","0",
"57731","3","2.287","'Passed'","0",
"57732","4","32084.397676","'Passed'","0",
"57733","1","83896.095387458","'InterimBooked'","0",
"57734","2","2294.84","'InterimBooked'","0",
"57735","3","389902.38254321","'InterimBooked'","0",
"57736","4","34220762.681183","'Passed'","0",
"57737","1","0","'Passed'","0",
"57738","2","4.66455444","'Passed'","0",
"57739","3","15.4289646","'InterimBooked'","0",
"57740","4","44","'InterimBooked'","0",
"57741","1","2733.462258","'Passed'","0",
"57742","2","0","'Passed'","0",
"57743","3","1452360.5","'InterimBooked'","0",
"57744","4","52988192.28583","'InterimBooked'","0",
"57745","1","55.4","'InterimBooked'","0",
"57746","2","38821.818","'InterimBooked'","0",
"57747","3","46.16","'Passed'","0",
"57748","4","234168.2","'Passed'","0",
"57749","1","2.1","'InterimBooked'","0",
"57750","2","0","'Passed'","0",
"57751","3","8258","'Passed'","0",
"57752","4","373346103.95962","'Passed'","0",
"57753","1","3945005.676","'InterimBooked'","0",
"57754","2","9522473.977","'InterimBooked'","0",
"57755","3","3145071.69693","'InterimBooked'","0",
"57756","4","28304.089912","'Passed'","0",
"57757","1","3712.843879747","'InterimBooked'","0",
"57758","2","3.6204885","'Passed'","0",
"57759","3","39769424.554669","'Passed'","0",
"57760","4","344688868.8","'Passed'","0",
"57761","1","4.3710179","'InterimBooked'","0",
"57762","2","9.247","'InterimBooked'","0",
"57763","3","64487.1907335","'Passed'","0",
"57764","4","386871.42418","'InterimBooked'","0",
"57765","1","9.758","'InterimBooked'","0",
"57766","2","762526","'InterimBooked'","0",
"57767","3","609136799.4","'InterimBooked'","0",
"57768","4","0","'InterimBooked'","0",
"57769","1","200.1","'Passed'","0",
"57770","2","9040.0221","'Passed'","0",
"57771","3","308782003.38821","'InterimBooked'","0",
"57772","4","16188167.951","'Passed'","0",
"57773","1","2","'InterimBooked'","0",
"57774","2","0","'Passed'","0",
"57775","3","2924","'Passed'","0",
"57776","4","204686977.841","'InterimBooked'","0",
"57777","1","1318.6186196","'Passed'","0",
"57778","2","347536.071","'InterimBooked'","0",
"57779","3","360","'InterimBooked'","0",
"57780","4","347.12217661","'Passed'","0",
"57781","1","229074.7","'Passed'","0",
"57782","2","34.91980317","'InterimBooked'","0",
"57783","3","1947098.6","'Passed'","0",
"57784","4","7253784.2042","'Passed'","0",
"57785","1","830349","'InterimBooked'","0",
"57786","2","30.8278036","'InterimBooked'","0",
"57787","3","442850.59366","'Passed'","0",
"57788","4","447.928","'Passed'","0",
"57789","1","6.06536","'Passed'","0",
"57790","2","4.79","'InterimBooked'","0",
"57791","3","1349.79","'InterimBooked'","0",
"57792","4","0","'Passed'","0",
"57793","1","0","'Passed'","0",
"57794","2","30566256.422193","'Passed'","0",
"57795","3","19723.1","'Passed'","0",
"57796","4","293486598.99271","'Passed'","0",
"57797","1","2444452.1","'InterimBooked'","0",
"57798","2","49497.69","'Passed'","0",
"57799","3","265.79","'Passed'","0",
"57800","4","7281","'Passed'","0",
"57801","1","8578081.2807486","'Passed'","0",
"57802","2","87.127444","'Passed'","0",
"57803","3","232787","'Passed'","0",
"57804","4","108.0383288","'Passed'","0",
"57805","1","114317.345426","'Passed'","0",
"57806","2","152518973.74016","'InterimBooked'","0",
"57807","3","624420.64","'Passed'","0",
"57808","4","5478672.8931226","'Passed'","0",
"57809","1","17.459291","'Passed'","0",
"57810","2","141","'Passed'","0",
"57811","3","786.29331","'Passed'","0",
"57812","4","15939.739812","'Passed'","0",
"57813","1","0","'InterimBooked'","0",
"57814","2","90.6509834","'InterimBooked'","0",
"57815","3","6","'Passed'","0",
"57816","4","7602570.911","'Passed'","0",
"57817","1","131.43","'Passed'","0",
"57818","2","121.3","'InterimBooked'","0",
"57819","3","13586.2518","'InterimBooked'","0",
"57820","4","307940.08238008","'Passed'","0",
"57821","1","6413.98","'InterimBooked'","0",
"57822","2","1375304.14","'InterimBooked'","0",
"57823","3","0","'InterimBooked'","0",
"57824","4","36.22","'Passed'","0",
"57825","1","194292.306","'InterimBooked'","0",
"57826","2","21739607.85","'InterimBooked'","0",
"57827","3","0","'InterimBooked'","0",
"57828","4","15.1836","'InterimBooked'","0",
"57829","1","37486.88180455","'InterimBooked'","0",
"57830","2","72953.74","'Passed'","0",
"57831","3","244561066.0763","'Passed'","0",
"57832","4","458.2068713","'Passed'","0",
"57833","1","2.41","'InterimBooked'","0",
"57834","2","2066787.54","'InterimBooked'","0",
"57835","3","35.10033291","'Passed'","0",
"57836","4","279.4","'InterimBooked'","0",
"57837","1","1304252.9628035","'InterimBooked'","0",
"57838","2","9.936","'InterimBooked'","0",
"57839","3","85567.83395563","'InterimBooked'","0",
"57840","4","3","'Passed'","0",
"57841","1","585217376","'Passed'","0",
"57842","2","1.0953","'InterimBooked'","0",
"57843","3","91474","'InterimBooked'","0",
"57844","4","3000.20887","'Passed'","0",
"57845","1","1.4","'Passed'","0",
"57846","2","45.1696","'Passed'","0",
"57847","3","0","'Passed'","0",
"57848","4","12219548.914238","'InterimBooked'","0",
"57849","1","6553178.83","'InterimBooked'","0",
"57850","2","262.129011","'Passed'","0",
"57851","3","590.168557","'Passed'","0",
"57852","4","110594.8","'InterimBooked'","0",
"57853","1","0","'Passed'","0",
"57854","2","198.829","'Passed'","0",
"57855","3","421.283472","'InterimBooked'","0",
"57856","4","96474.701359693","'Passed'","0",
"57857","1","185022.8383","'Passed'","0",
"57858","2","36138059.215344","'InterimBooked'","0",
"57859","3","3.348","'Passed'","0",
"57860","4","2022053.128","'Passed'","0",
"57861","1","173.488951033","'Passed'","0",
"57862","2","294002.47078059","'InterimBooked'","0",
"57863","3","10824655.971379","'Passed'","0",
"57864","4","0","'Passed'","0",
"57865","1","3015","'InterimBooked'","0",
"57866","2","91205347","'InterimBooked'","0",
"57867","3","1180.179650956","'InterimBooked'","0",
"57868","4","5237813.4925832","'InterimBooked'","0",
"57869","1","842544.034624","'Passed'","0",
"57870","2","439264614.26992","'Passed'","0",
"57871","3","111","'InterimBooked'","0",
"57872","4","5499.62","'Passed'","0",
"57873","1","10.65","'Passed'","0",
"57874","2","87772.7","'InterimBooked'","0",
"57875","3","27.4","'InterimBooked'","0",
"57876","4","86.611101","'Passed'","0",
"57877","1","655403357.24","'InterimBooked'","0",
"57878","2","428033159.8422","'Passed'","0",
"57879","3","0","'InterimBooked'","0",
"57880","4","13.808","'InterimBooked'","0",
"57881","1","792526.889","'Passed'","0",
"57882","2","9.2","'Passed'","0",
"57883","3","2.0488198","'Passed'","0",
"57884","4","929285.137","'InterimBooked'","0",
"57885","1","37703580.461","'InterimBooked'","0",
"57886","2","6.532","'InterimBooked'","0",
"57887","3","935298","'Passed'","0",
"57888","4","5719537.4","'Passed'","0",
"57889","1","48361.695445","'InterimBooked'","0",
"57890","2","53284.8","'Passed'","0",
"57891","3","0","'Passed'","0",
"57892","4","278232.421851","'Passed'","0",
"57893","1","61835719.7779","'Passed'","0",
"57894","2","592805.95","'Passed'","0",
"57895","3","0","'InterimBooked'","0",
"57896","4","0","'InterimBooked'","0",
"57897","1","1180225.6166","'InterimBooked'","0",
"57898","2","44064397.9","'Passed'","0",
"57899","3","0","'Passed'","0",
"57900","4","0","'InterimBooked'","0",
"57901","1","284006862.796","'InterimBooked'","0",
"57902","2","58.4449603","'InterimBooked'","0",
"57903","3","995.40394809","'Passed'","0",
"57904","4","1320545.7406645","'InterimBooked'","0",
"57905","1","537533174","'InterimBooked'","0",
"57906","2","157867.3448099","'Passed'","0",
"57907","3","33696044.38","'Passed'","0",
"57908","4","0","'InterimBooked'","0",
"57909","1","110540809.6","'Passed'","0",
"57910","2","4370496.4140723","'Passed'","0",
"57911","3","240008020.48149","'InterimBooked'","0",
"57912","4","9974.0174178","'InterimBooked'","0",
"57913","1","2039.52705","'InterimBooked'","0",
"57914","2","1381.768757669","'Passed'","0",
"57915","3","2","'Passed'","0",
"57916","4","489320.7771","'Passed'","0",
"57917","1","796417.3349","'Passed'","0",
"57918","2","79.98482153","'InterimBooked'","0",
"57919","3","10251759.124431","'InterimBooked'","0",
"57920","4","3.298","'Passed'","0",
"57921","1","139111.99222264","'InterimBooked'","0",
"57922","2","5751.68742","'Passed'","0",
"57923","3","0","'Passed'","0",
"57924","4","0","'Passed'","0",
"57925","1","0","'InterimBooked'","0",
"57926","2","289126.7","'InterimBooked'","0",
"57927","3","15190008.86377","'InterimBooked'","0",
"57928","4","0","'Passed'","0",
"57929","1","0","'InterimBooked'","0",
"57930","2","1449385","'InterimBooked'","0",
"57931","3","141984.1316","'Passed'","0",
"57932","4","28010.304313","'InterimBooked'","0",
"57933","1","0","'Passed'","0",
"57934","2","242493","'InterimBooked'","0",
"57935","3","8907.40328046","'Passed'","0",
"57936","4","11.7584289","'Passed'","0",
"57937","1","8.9","'InterimBooked'","0",
"57938","2","11134.090671","'InterimBooked'","0",
"57939","3","39358.61535","'Passed'","0",
"57940","4","515816.779","'InterimBooked'","0",
"57941","1","5159733","'Passed'","0",
"57942","2","23.274","'InterimBooked'","0",
"57943","3","813261.5847","'Passed'","0",
"57944","4","444.542767","'Passed'","0",
"57945","1","1881.13","'InterimBooked'","0",
"57946","2","28783.758164","'Passed'","0",
"57947","3","265684086.19","'Passed'","0",
"57948","4","10.8","'Passed'","0",
"57949","1","594.36851","'Passed'","0",
"57950","2","4671.99169","'InterimBooked'","0",
"57951","3","23.77549503","'InterimBooked'","0",
"57952","4","460636024.32892","'Passed'","0",
"57953","1","0","'InterimBooked'","0",
"57954","2","0","'InterimBooked'","0",
"57955","3","1.36","'InterimBooked'","0",
"57956","4","5.271676","'InterimBooked'","0",
"57957","1","582.5641433","'Passed'","0",
"57958","2","359.081181","'InterimBooked'","0",
"57959","3","90897121.880029","'Passed'","0",
"57960","4","399891021","'InterimBooked'","0",
"57961","1","0.281544757","'InterimBooked'","0",
"57962","2","140.883437","'InterimBooked'","0",
"57963","3","1153670.23","'Passed'","0",
"57964","4","4","'InterimBooked'","0",
"57965","1","2530057.982","'Passed'","0",
"57966","2","1760.476","'Passed'","0",
"57967","3","3011147.34846","'InterimBooked'","0",
"57968","4","0.827","'Passed'","0",
"57969","1","1945.4433","'InterimBooked'","0",
"57970","2","3078682.190505","'Passed'","0",
"57971","3","74071124.786","'Passed'","0",
"57972","4","15794427.595069","'Passed'","0",
"57973","1","765335.4296976","'Passed'","0",
"57974","2","67.12706","'Passed'","0",
"57975","3","32.27277461","'InterimBooked'","0",
"57976","4","6789842","'Passed'","0",
"57977","1","309109147.16093","'Passed'","0",
"57978","2","14.469614","'Passed'","0",
"57979","3","5830.5200386","'Passed'","0",
"57980","4","139.4082","'InterimBooked'","0",
"57981","1","5.5663252","'InterimBooked'","0",
"57982","2","323","'Passed'","0",
"57983","3","135473.15181","'InterimBooked'","0",
"57984","4","671.618","'InterimBooked'","0",
"57985","1","35835498.071024","'Passed'","0",
"57986","2","1034565.782","'Passed'","0",
"57987","3","77.7263","'InterimBooked'","0",
"57988","4","256.084955767","'Passed'","0",
"57989","1","44.66526","'InterimBooked'","0",
"57990","2","0","'InterimBooked'","0",
"57991","3","3159.7","'Passed'","0",
"57992","4","62.71876","'InterimBooked'","0",
"57993","1","200.455403067","'Passed'","0",
"57994","2","57584234","'Passed'","0",
"57995","3","21875102.976306","'Passed'","0",
"57996","4","398989","'Passed'","0",
"57997","1","61549.776933086","'Passed'","0",
"57998","2","83.0605","'Passed'","0",
"57999","3","0","'Passed'","0",
"58000","4","23162380.07152","'Passed'","0",
"58001","1","51495.3","'Passed'","0",
"58002","2","10407372.8109","'Passed'","0",
"58003","3","5.840824","'Passed'","0",
"58004","4","0","'Passed'","0",
"58005","1","435.1582","'InterimBooked'","0",
"58006","2","671290464","'Passed'","0",
"58007","3","30","'InterimBooked'","0",
"58008","4","3014416.36093","'Passed'","0",
"58009","1","4","'Passed'","0",
"58010","2","3.42134279","'Passed'","0",
"58011","3","73601096.298419","'InterimBooked'","0",
"58012","4","265898.449","'InterimBooked'","0",
"58013","1","2.92","'Passed'","0",
"58014","2","0","'InterimBooked'","0",
"58015","3","297151.32023","'Passed'","0",
"58016","4","16673761.324031","'Passed'","0",
"58017","1","9819.842202252","'Passed'","0",
"58018","2","3.26797713","'InterimBooked'","0",
"58019","3","2038.9083086","'InterimBooked'","0",
"58020","4","0","'Passed'","0",
"58021","1","2682210.257404","'Passed'","0",
"58022","2","3201108.35","'InterimBooked'","0",
"58023","3","6008963.7682","'InterimBooked'","0",
"58024","4","14","'Passed'","0",
"58025","1","244365.6704986","'Passed'","0",
"58026","2","3387122.019","'Passed'","0",
"58027","3","0.84325","'Passed'","0",
"58028","4","20288093.2469","'Passed'","0",
"58029","1","2660.16512","'Passed'","0",
"58030","2","18.945","'Passed'","0",
"58031","3","43","'InterimBooked'","0",
"58032","4","16165","'Passed'","0",
"58033","1","55593.92","'Passed'","0",
"58034","2","4.757","'Passed'","0",
"58035","3","37264","'Passed'","0",
"58036","4","3.4545437","'InterimBooked'","0",
"58037","1","0","'InterimBooked'","0",
"58038","2","159.3642","'InterimBooked'","0",
"58039","3","120549407.14611","'Passed'","0",
"58040","4","0","'Passed'","0",
"58041","1","0","'Passed'","0",
"58042","2","0","'InterimBooked'","0",
"58043","3","6460.3213","'Passed'","0",
"58044","4","6.12056","'Passed'","0",
"58045","1","0","'InterimBooked'","0",
"58046","2","5.5","'InterimBooked'","0",
"58047","3","852977910.843","'InterimBooked'","0",
"58048","4","38057534.600462","'Passed'","0",
"58049","1","88.637","'InterimBooked'","0",
"58050","2","5.44191948","'Passed'","0",
"58051","3","0","'Passed'","0",
"58052","4","51659561.475743","'Passed'","0",
"58053","1","0","'InterimBooked'","0",
"58054","2","53.9846523","'InterimBooked'","0",
"58055","3","1107069.96","'Passed'","0",
"58056","4","0","'Passed'","0",
"58057","1","1.5","'Passed'","0",
"58058","2","0.8414689","'InterimBooked'","0",
"58059","3","20107.2","'Passed'","0",
"58060","4","165.054376766","'Passed'","0",
"58061","1","7387.6537888","'Passed'","0",
"58062","2","2992.41751","'Passed'","0",
"58063","3","699.43190049","'Passed'","0",
"58064","4","5574629.112","'Passed'","0",
"58065","1","31.906577999","'InterimBooked'","0",
"58066","2","1.116532","'Passed'","0",
"58067","3","5477740.7388295","'InterimBooked'","0",
"58068","4","45.841812","'Passed'","0",
"58069","1","18.38427727","'Passed'","0",
"58070","2","36082926.02259","'Passed'","0",
"58071","3","116.67701","'Passed'","0",
"58072","4","495684424.96905","'Passed'","0",
"58073","1","152259392.8943","'Passed'","0",
"58074","2","268.6","'InterimBooked'","0",
"58075","3","1.281","'InterimBooked'","0",
"58076","4","0","'InterimBooked'","0",
"58077","1","0","'Passed'","0",
"58078","2","58.1818613","'InterimBooked'","0",
"58079","3","0","'Passed'","0",
"58080","4","2.312","'Passed'","0",
"58081","1","41078680","'Passed'","0",
"58082","2","1.2841752","'InterimBooked'","0",
"58083","3","1180335.2631049","'InterimBooked'","0",
"58084","4","4117537","'InterimBooked'","0",
"58085","1","696249","'InterimBooked'","0",
"58086","2","79.20219209","'Passed'","0",
"58087","3","832955.45","'Passed'","0",
"58088","4","4.81583","'InterimBooked'","0",
"58089","1","45845.05","'Passed'","0",
"58090","2","7576.7226","'InterimBooked'","0",
"58091","3","1.1834789","'Passed'","0",
"58092","4","316.6899778","'Passed'","0",
"58093","1","46522532.1452","'Passed'","0",
"58094","2","1213231.8263442","'Passed'","0",
"58095","3","77375.024","'Passed'","0",
"58096","4","14980806.611705","'InterimBooked'","0",
"58097","1","8.099","'Passed'","0",
"58098","2","2809541.61859","'InterimBooked'","0",
"58099","3","1.666221","'InterimBooked'","0",
"58100","4","515976.62549076","'Passed'","0",
"58101","1","4.1512","'Passed'","0",
"58102","2","22180.959039056","'Passed'","0",
"58103","3","0.4542","'Passed'","0",
"58104","4","7224105.148698","'InterimBooked'","0",
"58105","1","682737.52848335","'InterimBooked'","0",
"58106","2","201237.92917471","'Passed'","0",
"58107","3","13291881.9176","'InterimBooked'","0",
"58108","4","9401.28153017","'InterimBooked'","0",
"58109","1","0","'InterimBooked'","0",
"58110","2","4.00613","'Passed'","0",
"58111","3","24.986","'InterimBooked'","0",
"58112","4","4497665.4081648","'InterimBooked'","0",
"58113","1","101809.4615","'InterimBooked'","0",
"58114","2","57609509.849826","'Passed'","0",
"58115","3","1.6","'Passed'","0",
"58116","4","8961468.1","'InterimBooked'","0",
"58117","1","35.564","'Passed'","0",
"58118","2","0.9925","'Passed'","0",
"58119","3","3717.76666","'InterimBooked'","0",
"58120","4","0","'InterimBooked'","0",
"58121","1","6300088.8898378","'InterimBooked'","0",
"58122","2","7.07","'Passed'","0",
"58123","3","433249.7109","'Passed'","0",
"58124","4","32","'Passed'","0",
"58125","1","25411.2338655","'InterimBooked'","0",
"58126","2","4.29992731","'Passed'","0",
"58127","3","62345.634","'InterimBooked'","0",
"58128","4","208502354","'Passed'","0",
"58129","1","187904.56746271","'Passed'","0",
"58130","2","27497756.988528","'Passed'","0",
"58131","3","11347.6102819","'Passed'","0",
"58132","4","1017.764257774","'Passed'","0",
"58133","1","0","'Passed'","0",
"58134","2","372","'Passed'","0",
"58135","3","9529614.8","'InterimBooked'","0",
"58136","4","410102.49025","'InterimBooked'","0",
"58137","1","1019161","'Passed'","0",
"58138","2","2720154.1383","'Passed'","0",
"58139","3","18829509.574792","'Passed'","0",
"58140","4","127","'InterimBooked'","0",
"58141","1","61943622.869959","'InterimBooked'","0",
"58142","2","0.03","'InterimBooked'","0",
"58143","3","21.33848665","'Passed'","0",
"58144","4","1376015.79509","'InterimBooked'","0",
"58145","1","3125.856662","'InterimBooked'","0",
"58146","2","801503455.136","'Passed'","0",
"58147","3","266.3","'InterimBooked'","0",
"58148","4","0","'InterimBooked'","0",
"58149","1","0.1571321","'InterimBooked'","0",
"58150","2","45.350019","'Passed'","0",
"58151","3","0.1010486","'Passed'","0",
"58152","4","6982.2553151","'Passed'","0",
"58153","1","4629459.555","'Passed'","0",
"58154","2","518327925.75","'InterimBooked'","0",
"58155","3","7701434.851","'Passed'","0",
"58156","4","350439520.177","'InterimBooked'","0",
"58157","1","1512969.59631","'Passed'","0",
"58158","2","3735.38597","'InterimBooked'","0",
"58159","3","0","'Passed'","0",
"58160","4","410978587.9786","'InterimBooked'","0",
"58161","1","0","'Passed'","0",
"58162","2","512548918","'InterimBooked'","0",
"58163","3","110154743.37013","'InterimBooked'","0",
"58164","4","1.360125024","'Passed'","0",
"58165","1","726366302.27273","'InterimBooked'","0",
"58166","2","626.510585","'Passed'","0",
"58167","3","65083.3395011","'InterimBooked'","0",
"58168","4","160469.43","'Passed'","0",
"58169","1","4.8179929","'InterimBooked'","0",
"58170","2","403195017.84949","'Passed'","0",
"58171","3","21950243.2732","'InterimBooked'","0",
"58172","4","103847526.194","'InterimBooked'","0",
"58173","1","2","'InterimBooked'","0",
"58174","2","742.1","'Passed'","0",
"58175","3","36.7","'InterimBooked'","0",
"58176","4","4.929558944","'Passed'","0",
"58177","1","0","'Passed'","0",
"58178","2","41761182.6","'Passed'","0",
"58179","3","38.1","'InterimBooked'","0",
"58180","4","24182.651133","'Passed'","0",
"58181","1","3429178","'Passed'","0",
"58182","2","120.841905","'Passed'","0",
"58183","3","84.96461","'Passed'","0",
"58184","4","25909886.72542","'InterimBooked'","0",
"58185","1","5020090","'InterimBooked'","0",
"58186","2","6279.0752505","'Passed'","0",
"58187","3","21546747.53","'InterimBooked'","0",
"58188","4","30357100.14","'InterimBooked'","0",
"58189","1","31012.8846309","'InterimBooked'","0",
"58190","2","1845","'Passed'","0",
"58191","3","28620.0405","'Passed'","0",
"58192","4","2600.56748","'Passed'","0",
"58193","1","1124.0908476","'Passed'","0",
"58194","2","379","'InterimBooked'","0",
"58195","3","0","'InterimBooked'","0",
"58196","4","275.979","'InterimBooked'","0",
"58197","1","3347323.4658","'InterimBooked'","0",
"58198","2","10062716.6","'Passed'","0",
"58199","3","0","'InterimBooked'","0",
"58200","4","94027.6386","'Passed'","0",
"58201","1","740418560.3483","'InterimBooked'","0",
"58202","2","24824.6572159","'Passed'","0",
"58203","3","0","'InterimBooked'","0",
"58204","4","56950","'InterimBooked'","0",
"58205","1","93.541","'Passed'","0",
"58206","2","4601.965","'Passed'","0",
"58207","3","0","'Passed'","0",
"58208","4","686527.818","'InterimBooked'","0",
"58209","1","40074.426380524","'Passed'","0",
"58210","2","0","'InterimBooked'","0",
"58211","3","8709.392","'Passed'","0",
"58212","4","0","'InterimBooked'","0",
"58213","1","380.676","'Passed'","0",
"58214","2","550997.37842333","'InterimBooked'","0",
"58215","3","31348.05069594","'InterimBooked'","0",
"58216","4","11344","'InterimBooked'","0",
"58217","1","36598.1","'Passed'","0",
"58218","2","928363.37395508","'InterimBooked'","0",
"58219","3","293.22","'InterimBooked'","0",
"58220","4","2765396.6705","'InterimBooked'","0",
"58221","1","0","'Passed'","0",
"58222","2","44120","'Passed'","0",
"58223","3","187058201.8063","'Passed'","0",
"58224","4","144.233220957","'InterimBooked'","0",
"58225","1","103171.7374","'InterimBooked'","0",
"58226","2","49.86984","'InterimBooked'","0",
"58227","3","4056773.2736032","'InterimBooked'","0",
"58228","4","0.11299643","'InterimBooked'","0",
"58229","1","22342197.720118","'Passed'","0",
"58230","2","4","'InterimBooked'","0",
"58231","3","292547321.36913","'InterimBooked'","0",
"58232","4","199.012","'Passed'","0",
"58233","1","60.901","'Passed'","0",
"58234","2","220808771.48269","'InterimBooked'","0",
"58235","3","674.71294","'Passed'","0",
"58236","4","78","'Passed'","0",
"58237","1","0.44","'Passed'","0",
"58238","2","99847.4302278","'Passed'","0",
"58239","3","29655636.696018","'Passed'","0",
"58240","4","25497","'Passed'","0",
"58241","1","13760","'Passed'","0",
"58242","2","44797127.564879","'InterimBooked'","0",
"58243","3","301.0358052","'InterimBooked'","0",
"58244","4","588569209.46855","'Passed'","0",
"58245","1","0","'InterimBooked'","0",
"58246","2","0.1121","'Passed'","0",
"58247","3","54390","'Passed'","0",
"58248","4","5562.441","'Passed'","0",
"58249","1","4.4","'Passed'","0",
"58250","2","2830165.701847","'Passed'","0",
"58251","3","0.853","'Passed'","0",
"58252","4","46312731.9","'InterimBooked'","0",
"58253","1","63.818","'Passed'","0",
"58254","2","16360.525","'Passed'","0",
"58255","3","51396154.6","'Passed'","0",
"58256","4","526.1835881","'Passed'","0",
"58257","1","1690040.4","'Passed'","0",
"58258","2","40.7","'InterimBooked'","0",
"58259","3","24447.28542","'Passed'","0",
"58260","4","29970.07","'InterimBooked'","0",
"58261","1","0.6","'InterimBooked'","0",
"58262","2","17041.8003","'InterimBooked'","0",
"58263","3","2.8603","'Passed'","0",
"58264","4","2","'Passed'","0",
"58265","1","210300.75","'InterimBooked'","0",
"58266","2","374.918764","'InterimBooked'","0",
"58267","3","442365128.1","'Passed'","0",
"58268","4","175.9029208","'Passed'","0",
"58269","1","19.13","'Passed'","0",
"58270","2","8162297.207","'Passed'","0",
"58271","3","24","'InterimBooked'","0",
"58272","4","1384564.5753","'InterimBooked'","0",
"58273","1","45875.1002","'Passed'","0",
"58274","2","5904.959928321","'InterimBooked'","0",
"58275","3","58568376.518997","'InterimBooked'","0",
"58276","4","54.244074296","'Passed'","0",
"58277","1","0","'Passed'","0",
"58278","2","152291.57692323","'Passed'","0",
"58279","3","4404098.15301","'InterimBooked'","0",
"58280","4","3555","'Passed'","0",
"58281","1","174831176.02205","'InterimBooked'","0",
"58282","2","4326876.991985","'Passed'","0",
"58283","3","584020.94200817","'InterimBooked'","0",
"58284","4","9198601.4","'Passed'","0",
"58285","1","38.29","'InterimBooked'","0",
"58286","2","336945","'Passed'","0",
"58287","3","10.84401","'InterimBooked'","0",
"58288","4","156","'Passed'","0",
"58289","1","42042837.2","'InterimBooked'","0",
"58290","2","59251.38","'InterimBooked'","0",
"58291","3","63.9746153","'Passed'","0",
"58292","4","4302.14","'InterimBooked'","0",
"58293","1","161311.39","'Passed'","0",
"58294","2","0","'InterimBooked'","0",
"58295","3","194682.43","'InterimBooked'","0",
"58296","4","17998.12812999","'Passed'","0",
"58297","1","46444.194","'Passed'","0",
"58298","2","22229.467537","'InterimBooked'","0",
"58299","3","585674.90111","'Passed'","0",
"58300","4","13376.95","'Passed'","0",
"58301","1","313719041.02369","'Passed'","0",
"58302","2","73992427.855537","'Passed'","0",
"58303","3","20.167619326","'Passed'","0",
"58304","4","532.593894","'InterimBooked'","0",
"58305","1","1475300.01328","'InterimBooked'","0",
"58306","2","628.024","'InterimBooked'","0",
"58307","3","0","'InterimBooked'","0",
"58308","4","3.07601","'Passed'","0",
"58309","1","0","'Passed'","0",
"58310","2","287528918.31961","'InterimBooked'","0",
"58311","3","27535734.027","'InterimBooked'","0",
"58312","4","64837.24","'InterimBooked'","0",
"58313","1","230.402491","'Passed'","0",
"58314","2","2.499717314","'InterimBooked'","0",
"58315","3","0","'Passed'","0",
"58316","4","167","'InterimBooked'","0",
"58317","1","2453893.6726","'Passed'","0",
"58318","2","102.2467","'InterimBooked'","0",
"58319","3","515274.47902354","'InterimBooked'","0",
"58320","4","0","'Passed'","0",
"58321","1","101.31479","'Passed'","0",
"58322","2","92","'InterimBooked'","0",
"58323","3","7115983.2540139","'InterimBooked'","0",
"58324","4","85286","'Passed'","0",
"58325","1","2472980.6105","'Passed'","0",
"58326","2","635.151024","'InterimBooked'","0",
"58327","3","2.0233271","'Passed'","0",
"58328","4","5339047.1","'Passed'","0",
"58329","1","5229.4037288","'Passed'","0",
"58330","2","609852717.60031","'Passed'","0",
"58331","3","0.34745","'InterimBooked'","0",
"58332","4","283.8901","'Passed'","0",
"58333","1","5.5846","'InterimBooked'","0",
"58334","2","378838759.14863","'Passed'","0",
"58335","3","20559.01","'InterimBooked'","0",
"58336","4","0","'InterimBooked'","0",
"58337","1","92.4364","'InterimBooked'","0",
"58338","2","1391740.2668712","'Passed'","0",
"58339","3","43872","'InterimBooked'","0",
"58340","4","40.6038337","'Passed'","0",
"58341","1","19749.32658","'InterimBooked'","0",
"58342","2","503.3893109","'Passed'","0",
"58343","3","131","'InterimBooked'","0",
"58344","4","0","'Passed'","0",
"58345","1","0","'Passed'","0",
"58346","2","2.0899","'Passed'","0",
"58347","3","540825.4558","'Passed'","0",
"58348","4","1647338.3414","'Passed'","0",
"58349","1","43638498.362651","'Passed'","0",
"58350","2","102.460363","'Passed'","0",
"58351","3","36812","'Passed'","0",
"58352","4","2766789.3","'InterimBooked'","0",
"58353","1","703","'InterimBooked'","0",
"58354","2","0","'InterimBooked'","0",
"58355","3","296.5907","'Passed'","0",
"58356","4","4502662","'InterimBooked'","0",
"58357","1","0.055","'Passed'","0",
"58358","2","48179.9695759","'Passed'","0",
"58359","3","0","'Passed'","0",
"58360","4","16062734.4067","'Passed'","0",
"58361","1","617.479","'Passed'","0",
"58362","2","131751.5","'InterimBooked'","0",
"58363","3","0","'InterimBooked'","0",
"58364","4","0","'Passed'","0",
"58365","1","1689.8336","'InterimBooked'","0",
"58366","2","755.508302192","'InterimBooked'","0",
"58367","3","1413481.24","'InterimBooked'","0",
"58368","4","0","'InterimBooked'","0",
"58369","1","29.9211","'InterimBooked'","0",
"58370","2","33.344","'Passed'","0",
"58371","3","11118648.14566","'Passed'","0",
"58372","4","0","'InterimBooked'","0",
"58373","1","39.69","'InterimBooked'","0",
"58374","2","44619283.0118","'Passed'","0",
"58375","3","877721.79003961","'Passed'","0",
"58376","4","639495671.14","'InterimBooked'","0",
"58377","1","2451264.116","'Passed'","0",
"58378","2","109.1590893","'Passed'","0",
