"AmountId","CurrencyId","Amount",
"27381","1","811635649.19515",
"27382","2","0",
"27383","3","3815267.8530393",
"27384","4","0.0249",
"27385","1","39.08",
"27386","2","794758",
"27387","3","793.00368",
"27388","4","661214728.35997",
"27389","1","196126.67861",
"27390","2","35039980.725",
"27391","3","0.624",
"27392","4","0",
"27393","1","0",
"27394","2","615737405.4",
"27395","3","181.40126722",
"27396","4","77.6266235",
"27397","1","574008.37",
"27398","2","0",
"27399","3","65.849006337",
"27400","4","0",
"27401","1","947.4",
"27402","2","50289.5923",
"27403","3","97765.3787",
"27404","4","3.74453",
"27405","1","0",
"27406","2","7212790.49",
"27407","3","8309.906",
"27408","4","46.56119",
"27409","1","2391",
"27410","2","129804782.04556",
"27411","3","214438.206263",
"27412","4","7.388230174",
"27413","1","4198.6",
"27414","2","582173335.11837",
"27415","3","4121221.1286",
"27416","4","82049029.48437",
"27417","1","1.19",
"27418","2","1314.1092316",
"27419","3","372181944.30387",
"27420","4","147.9",
"27421","1","0",
"27422","2","4.4131425",
"27423","3","16216199.65226",
"27424","4","24.599756268",
"27425","1","163138.2",
"27426","2","95129342.3",
"27427","3","25881258.29562",
"27428","4","8.8",
"27429","1","6633.92",
"27430","2","354.72",
"27431","3","263500.87",
"27432","4","332175073.682",
"27433","1","13582.59137124",
"27434","2","192095.181",
"27435","3","23022.53",
"27436","4","85.2585",
"27437","1","5.44",
"27438","2","3522.38",
"27439","3","794.5323",
"27440","4","347",
"27441","1","68619.8686",
"27442","2","16357531.84564",
"27443","3","0",
"27444","4","1.878554",
"27445","1","210.37",
"27446","2","6429686.6530688",
"27447","3","25.462059",
"27448","4","642.6798878",
"27449","1","21186.32177",
"27450","2","3705.22743",
"27451","3","15.881",
"27452","4","2.099",
"27453","1","1.94",
"27454","2","5151205.96",
"27455","3","3469.6289",
"27456","4","0",
"27457","1","25726648.047449",
"27458","2","41.82",
"27459","3","0",
"27460","4","932668.58",
"27461","1","3",
"27462","2","164976",
"27463","3","15.49647",
"27464","4","13076.77124207",
"27465","1","115.121583126",
"27466","2","4646347.15831",
"27467","3","265152710.56762",
"27468","4","177155782.67327",
"27469","1","5.5605",
"27470","2","3932.98111237",
"27471","3","263241584.959",
"27472","4","1286.052",
"27473","1","147.144397",
"27474","2","207775.4",
"27475","3","21191794.246659",
"27476","4","0",
"27477","1","504.55214",
"27478","2","2854615.32",
"27479","3","6078703.4877307",
"27480","4","70.00235191",
"27481","1","0",
"27482","2","0",
"27483","3","179136709.28717",
"27484","4","576815.47545",
"27485","1","58804.51514",
"27486","2","0",
"27487","3","36.19624",
"27488","4","387136093.78803",
"27489","1","653587.3224107",
"27490","2","15558.75",
"27491","3","620312.4",
"27492","4","595675.7",
"27493","1","408.3",
"27494","2","294.295628",
"27495","3","24",
"27496","4","91358.3592",
"27497","1","153225.715",
"27498","2","50.646",
"27499","3","663362.66877",
"27500","4","37342365.170477",
"27501","1","520392910.3314",
"27502","2","1.532621",
"27503","3","401.046",
"27504","4","915334",
"27505","1","1303054",
"27506","2","630108.16111644",
"27507","3","16.473500066",
"27508","4","182.8",
"27509","1","224.818",
"27510","2","166495326.57929",
"27511","3","7835.1876",
"27512","4","223977470.79",
"27513","1","232290336.6",
"27514","2","2.531535127",
"27515","3","173385286.76423",
"27516","4","3532.533916294",
"27517","1","2457.63174267",
"27518","2","8516.43746441",
"27519","3","79.75436",
"27520","4","3797.3004",
"27521","1","1253341.5910549",
"27522","2","39885624.976482",
"27523","3","202542",
"27524","4","1.8679243",
"27525","1","21240641.405",
"27526","2","941413.919",
"27527","3","8026.32351",
"27528","4","37.859097036",
"27529","1","4248.66",
"27530","2","0",
"27531","3","11461.139",
"27532","4","0.9",
"27533","1","4370.462387",
"27534","2","5.4",
"27535","3","6988265.789",
"27536","4","59.6258772",
"27537","1","591.12332",
"27538","2","41.57358843",
"27539","3","42573921",
"27540","4","23057",
"27541","1","340.35",
"27542","2","0",
"27543","3","10021.62510905",
"27544","4","37.5",
"27545","1","176257.401727",
"27546","2","5871035.0038796",
"27547","3","0",
"27548","4","2.8",
"27549","1","52960.7",
"27550","2","11813.5496824",
"27551","3","106303.6303616",
"27552","4","0",
"27553","1","3051.6",
"27554","2","139",
"27555","3","3.25",
"27556","4","11574.8707812",
"27557","1","432.715479789",
"27558","2","673018",
"27559","3","58348.58159",
"27560","4","841.0251789",
"27561","1","3010.731726938",
"27562","2","103.2505408",
"27563","3","731273582.0187",
"27564","4","557057442.84794",
"27565","1","40315286.28",
"27566","2","1.531",
"27567","3","1.9125",
"27568","4","2460.5",
"27569","1","2612259.8209654",
"27570","2","735828.2",
"27571","3","147",
"27572","4","2992.741",
"27573","1","31088160.996",
"27574","2","393.141642428",
"27575","3","241.85588199",
"27576","4","906448.5381397",
"27577","1","17.222819",
"27578","2","1.2162",
"27579","3","61676.48881199",
"27580","4","543407.7899452",
"27581","1","13601914.603891",
"27582","2","1141.251",
"27583","3","249.682063656",
"27584","4","20.411968",
"27585","1","24539.853757",
"27586","2","7683.13",
"27587","3","0.18633",
"27588","4","49.911014604",
"27589","1","0",
"27590","2","14.669282",
"27591","3","6164.68463",
"27592","4","59215617.7594",
"27593","1","24.532509",
"27594","2","2.09",
"27595","3","46135517.35216",
"27596","4","3851.44332",
"27597","1","2283971.5994",
"27598","2","1.7516",
"27599","3","44704385.9",
"27600","4","16.156",
"27601","1","1916607",
"27602","2","18917437.299377",
"27603","3","60.912",
"27604","4","15586377",
"27605","1","371.941",
"27606","2","11649147",
"27607","3","0",
"27608","4","723.57366",
"27609","1","139569903.57602",
"27610","2","69535938.120743",
"27611","3","3.649",
"27612","4","0",
"27613","1","16485433.12",
"27614","2","6769142.39938",
"27615","3","58092",
"27616","4","6.829",
"27617","1","28183.85324208",
"27618","2","55988355.6118",
"27619","3","41830706.057",
"27620","4","1015640.852471",
"27621","1","1908.702865",
"27622","2","11897.58818",
"27623","3","755.83314",
"27624","4","9.243221765",
"27625","1","1755383.5816",
"27626","2","2325.97",
"27627","3","327254.686",
"27628","4","7015.800507",
"27629","1","497.958639",
"27630","2","58.33",
"27631","3","227626331",
"27632","4","5341.15085052",
"27633","1","175.611",
"27634","2","0",
"27635","3","174.6918097",
"27636","4","136.9",
"27637","1","57.1513837",
"27638","2","29.1",
"27639","3","13524.798245",
"27640","4","3.5",
"27641","1","0",
"27642","2","3.26935",
"27643","3","54836969.4091",
"27644","4","311.7948",
"27645","1","865165.9",
"27646","2","6",
"27647","3","0",
"27648","4","1444.93665",
"27649","1","1",
"27650","2","22108.548531",
"27651","3","8.3",
"27652","4","15288.8",
"27653","1","2880.671432",
"27654","2","455634023.258",
"27655","3","0",
"27656","4","4885.247543308",
"27657","1","3482.36285381",
"27658","2","31.8693",
"27659","3","0",
"27660","4","0",
"27661","1","5.603",
"27662","2","176368946",
"27663","3","1071.90737",
"27664","4","30.709514",
"27665","1","6899.8637",
"27666","2","2159.623",
"27667","3","478084.12",
"27668","4","5.79880605",
"27669","1","0",
"27670","2","58125780.745246",
"27671","3","213",
"27672","4","520527.0531836",
"27673","1","57093111.575122",
"27674","2","3.919001868",
"27675","3","33544.46720619",
"27676","4","0",
"27677","1","76644.1291",
"27678","2","46.05708612",
"27679","3","3592.347595465",
"27680","4","0.13717351",
"27681","1","574",
"27682","2","7.052946",
"27683","3","0",
"27684","4","3505.3",
"27685","1","0.708305",
"27686","2","0",
"27687","3","1601.6061",
"27688","4","1.570693",
"27689","1","15620451",
"27690","2","1022455.8184249",
"27691","3","43.83932",
"27692","4","16818.75707149",
"27693","1","28665890",
"27694","2","81566.885",
"27695","3","5.2161",
"27696","4","360.4712",
"27697","1","7407680.351308",
"27698","2","0",
"27699","3","666703.38117674",
"27700","4","19101.2747",
"27701","1","30438.796451",
"27702","2","0.5263",
"27703","3","28549670.362",
"27704","4","1.2242",
"27705","1","0",
"27706","2","0.56",
"27707","3","3462.3",
"27708","4","5.15298285",
"27709","1","142910.77362184",
"27710","2","0",
"27711","3","538475264.969",
"27712","4","41452",
"27713","1","2186347.963",
"27714","2","3854.2152",
"27715","3","602511.104425",
"27716","4","530627.603077",
"27717","1","877545698.21481",
"27718","2","466.777",
"27719","3","0",
"27720","4","90419263.43",
"27721","1","90556623.7399",
"27722","2","0",
"27723","3","1733846.606",
"27724","4","8175274.7816988",
"27725","1","58409.423034",
"27726","2","127.57",
"27727","3","8894114.9482759",
"27728","4","350736",
"27729","1","99",
"27730","2","19879.5030438",
"27731","3","26021.86",
"27732","4","2.97",
"27733","1","0.496656",
"27734","2","0.75142445",
"27735","3","2936.502",
"27736","4","124.699",
"27737","1","2.61",
"27738","2","29300.5844",
"27739","3","4.805890588",
"27740","4","0.38355649",
"27741","1","15930671.2",
"27742","2","417307853.88204",
"27743","3","0",
"27744","4","0.9593579",
"27745","1","365822.16716199",
"27746","2","402283.3372891",
"27747","3","0",
"27748","4","477.00838",
"27749","1","24129804.20681",
"27750","2","7301860.9",
"27751","3","4.54916",
"27752","4","54198486.94",
"27753","1","0.177917264",
"27754","2","43074995.034968",
"27755","3","2266663.368",
"27756","4","0",
"27757","1","132.227",
"27758","2","2480599.594",
"27759","3","5708",
"27760","4","1172.54",
"27761","1","17401548",
"27762","2","66.5",
"27763","3","369.4308616",
"27764","4","325002.4",
"27765","1","229.15461",
"27766","2","673.75870768",
"27767","3","183646.63013",
"27768","4","127652424.59778",
"27769","1","7808702.608347",
"27770","2","235506692.80969",
"27771","3","1338964",
"27772","4","5.13792",
"27773","1","131102.75358586",
"27774","2","410502030.36647",
"27775","3","0",
"27776","4","16285278",
"27777","1","1.5",
"27778","2","395217.624499",
"27779","3","0",
"27780","4","176977.621",
"27781","1","0",
"27782","2","0",
"27783","3","0.0684",
"27784","4","10397.03877809",
"27785","1","18665967.4",
"27786","2","17039984.099405",
"27787","3","0.31338554",
"27788","4","219.883179",
"27789","1","0",
"27790","2","0.14187",
"27791","3","94",
"27792","4","28529.942448",
"27793","1","0",
"27794","2","7.26031778",
"27795","3","7468976.3481017",
"27796","4","2320413",
"27797","1","524759.88095426",
"27798","2","209180632.52",
"27799","3","2.27663",
"27800","4","40125.1",
"27801","1","156734.99135",
"27802","2","38.56502",
"27803","3","26753.311",
"27804","4","2369408.3159551",
"27805","1","207053.9",
"27806","2","1098652.72013",
"27807","3","5183.95640505",
"27808","4","4",
"27809","1","0",
"27810","2","31.43911343",
"27811","3","5398345.79721",
"27812","4","4.599",
"27813","1","0",
"27814","2","397130.32057711",
"27815","3","98.025349",
"27816","4","4.04985",
"27817","1","8114316.7978",
"27818","2","102993.06",
"27819","3","7.612295",
"27820","4","2234.955804",
"27821","1","220406520.71046",
"27822","2","7.443199",
"27823","3","227938808.0013",
"27824","4","3.453712406",
"27825","1","2.68",
"27826","2","1384284.6",
"27827","3","254586",
"27828","4","117140.94294",
"27829","1","8629998",
"27830","2","19076762.877114",
"27831","3","5390.8306032",
"27832","4","0",
"27833","1","307910.5",
"27834","2","1264.7172",
"27835","3","8883420",
"27836","4","9261944.271",
"27837","1","13984.84424447",
"27838","2","25.413664",
"27839","3","1976.0184",
"27840","4","1050368.869783",
"27841","1","45.5742",
"27842","2","11.78",
"27843","3","5702885.238",
"27844","4","0.67481",
"27845","1","5337.8543",
"27846","2","1180.812",
"27847","3","3507394.15603",
"27848","4","5.8192189",
"27849","1","1474500.3609036",
"27850","2","0",
"27851","3","33.3186",
"27852","4","3.08957823",
"27853","1","7.8828",
"27854","2","50",
"27855","3","0.33753868",
"27856","4","36400048.798088",
"27857","1","1.8",
"27858","2","14758.9",
"27859","3","1748",
"27860","4","919.7021096",
"27861","1","25500948.92",
"27862","2","771805197.94837",
"27863","3","121074.54",
"27864","4","123632952.56917",
"27865","1","218377.83",
"27866","2","41400213.110457",
"27867","3","1.1",
"27868","4","5691213.7692257",
"27869","1","743472876.71508",
"27870","2","1.467408416",
"27871","3","202.1997",
"27872","4","30469.8526",
"27873","1","1378.204",
"27874","2","256",
"27875","3","0.8",
"27876","4","92047748.9",
"27877","1","16204417.4567",
"27878","2","12887854.5",
"27879","3","13.02",
"27880","4","5135422.357116",
"27881","1","28283.46",
"27882","2","3854774.6345302",
"27883","3","2.73",
"27884","4","15432804.113",
"27885","1","430468",
"27886","2","28089346.55204",
"27887","3","25695826.065149",
"27888","4","64.032695714",
"27889","1","0.2228765",
"27890","2","3924892.071295",
"27891","3","3563194.448",
"27892","4","302.92555",
"27893","1","642.040389766",
"27894","2","29392237.575239",
"27895","3","52",
"27896","4","11660.074651947",
"27897","1","121140.0598",
"27898","2","2.418157",
"27899","3","0",
"27900","4","1484.199",
"27901","1","14010.3",
"27902","2","657446.358",
"27903","3","3178.1136434",
"27904","4","153034670.28929",
"27905","1","64002655.266494",
"27906","2","170552106.20927",
"27907","3","0",
"27908","4","471216677.4",
"27909","1","82370.212154",
"27910","2","5",
"27911","3","511.8",
"27912","4","0.2236",
"27913","1","23986.11972024",
"27914","2","3884.7108",
"27915","3","102067.7359",
"27916","4","2278762.27396",
"27917","1","86.379819",
"27918","2","108696.21",
"27919","3","6593.38747",
"27920","4","2.345",
"27921","1","681",
"27922","2","1663483.612",
"27923","3","163011",
"27924","4","292444122.39262",
"27925","1","249.7399",
"27926","2","76332913.049545",
"27927","3","60.509846",
"27928","4","2504427.649125",
"27929","1","5.91605",
"27930","2","650860.63633506",
"27931","3","39975082",
"27932","4","2456.590271375",
"27933","1","116480.632147",
"27934","2","32602794.8",
"27935","3","0",
"27936","4","197.1",
"27937","1","11817.4",
"27938","2","546164",
"27939","3","3.858",
"27940","4","192685676.9",
"27941","1","5827.6",
"27942","2","42.13101",
"27943","3","1372.16515",
"27944","4","271599.355447",
"27945","1","2176555.333",
"27946","2","669.092441083",
"27947","3","15356736.9689",
"27948","4","71.50276312",
"27949","1","633418.282665",
"27950","2","4266261",
"27951","3","18.19435279",
"27952","4","0",
"27953","1","35.705467",
"27954","2","0",
"27955","3","6185.2627951",
"27956","4","4.2198",
"27957","1","0",
"27958","2","7080529.2962093",
"27959","3","342713603.96688",
"27960","4","0",
"27961","1","3.497",
"27962","2","669741462",
"27963","3","126997.82",
"27964","4","6553023.817836",
"27965","1","396514.2206823",
"27966","2","0",
"27967","3","0",
"27968","4","116769",
"27969","1","84561.19",
"27970","2","3509.491844396",
"27971","3","52216.4241",
"27972","4","44.22773",
"27973","1","2209560.8032469",
"27974","2","158.45602891",
"27975","3","882682.5987",
"27976","4","48.90685",
"27977","1","0.195852918",
"27978","2","174645.07987",
"27979","3","69.4427292",
"27980","4","12.8",
"27981","1","129366282.8",
"27982","2","4.6",
"27983","3","0",
"27984","4","43679",
"27985","1","26.84074",
"27986","2","37192278.596146",
"27987","3","2.071604",
"27988","4","2868.201442701",
"27989","1","36197522.032841",
"27990","2","274.44",
"27991","3","1615.9",
"27992","4","3235.99",
"27993","1","273564.991464",
"27994","2","117522798.392",
"27995","3","1",
"27996","4","18146674.072",
"27997","1","0",
"27998","2","172.39934",
"27999","3","2022.7142263",
"28000","4","3289.1537",
"28001","1","1960987.3614749",
"28002","2","286.16",
"28003","3","1080375.42",
"28004","4","0",
"28005","1","40.45",
"28006","2","290864121.54674",
"28007","3","0",
"28008","4","219.4779247",
"28009","1","520723.49",
"28010","2","390770.17093",
"28011","3","0",
"28012","4","518.0734",
"28013","1","52550776.071182",
"28014","2","386",
"28015","3","51762817.778",
"28016","4","5.63267219",
"28017","1","5",
"28018","2","4.307087",
"28019","3","1",
"28020","4","4.02",
"28021","1","606185.972263",
"28022","2","392",
"28023","3","804.4",
"28024","4","125517.86636918",
"28025","1","3.0622",
"28026","2","22726.304995",
"28027","3","4.7",
"28028","4","68797447.270059",
"28029","1","0",
"28030","2","0.9148975",
"28031","3","510447.24",
"28032","4","257439758.08889",
"28033","1","2.928",
"28034","2","4.92381572",
"28035","3","11818078.423249",
"28036","4","2242.8",
"28037","1","0.4",
"28038","2","695935.76452",
"28039","3","4730.23",
"28040","4","131",
"28041","1","424413882.65343",
"28042","2","308142572.36484",
"28043","3","636804649.05492",
"28044","4","15121.3989313",
"28045","1","498330.329",
"28046","2","39653124.272153",
"28047","3","16040911.115255",
"28048","4","384.632",
"28049","1","5826.18487132",
"28050","2","520",
"28051","3","0.804",
"28052","4","129985.95113985",
"28053","1","437.2",
"28054","2","303326747.97353",
"28055","3","246931.58122986",
"28056","4","593.32",
"28057","1","391393.836",
"28058","2","12895592.958523",
"28059","3","6380016.9857196",
"28060","4","805.654",
"28061","1","0",
"28062","2","30",
"28063","3","184909779.05",
"28064","4","8006.6338388",
"28065","1","94850.470671",
"28066","2","19035093.651",
"28067","3","465.903695603",
"28068","4","325906.3314859",
"28069","1","6159.9977179",
"28070","2","4.305234736",
"28071","3","303.25447",
"28072","4","467.148489",
"28073","1","949.989085656",
"28074","2","0.6491",
"28075","3","1.4707",
"28076","4","62786.029887365",
"28077","1","129063.09989",
"28078","2","470.73",
"28079","3","44338861.583765",
"28080","4","17.4",
"28081","1","0",
"28082","2","28282",
"28083","3","1.5295",
"28084","4","2.75279259",
"28085","1","36025.9426944",
"28086","2","123822208.69",
"28087","3","350494.68804",
"28088","4","392907347.3787",
"28089","1","17991659.192417",
"28090","2","155112.02279871",
"28091","3","5614.920545",
"28092","4","7.5",
"28093","1","0",
"28094","2","1341305.80794",
"28095","3","530229675.81",
"28096","4","677.5",
"28097","1","4583.649505265",
"28098","2","32174",
"28099","3","502012",
"28100","4","0",
"28101","1","14.1013084",
"28102","2","14.15439",
"28103","3","24528398.9",
"28104","4","4388105.78",
"28105","1","91320.205531084",
"28106","2","1619784",
"28107","3","14079.878578",
"28108","4","11.9",
"28109","1","3331361.26",
"28110","2","37789.8069838",
"28111","3","6692648.5532849",
"28112","4","0",
"28113","1","3246557.312",
"28114","2","19982",
"28115","3","214091.5",
"28116","4","1083.993773",
"28117","1","32.66225086",
"28118","2","76580",
"28119","3","41.209",
"28120","4","418.2",
"28121","1","5",
"28122","2","9744.1",
"28123","3","562111.2187",
"28124","4","72992.9988406",
"28125","1","65371.1520114",
"28126","2","2.621",
"28127","3","212.541859",
"28128","4","263195585.94668",
"28129","1","2383.622491496",
"28130","2","1174561.980734",
"28131","3","2440393.6422",
"28132","4","251.83",
"28133","1","178.320739",
"28134","2","47569005.2482",
"28135","3","279164319.95075",
"28136","4","1599340.8044",
"28137","1","29711877.52",
"28138","2","12.107973",
"28139","3","328944676.101",
"28140","4","32692074.825",
"28141","1","232",
"28142","2","82085861.252022",
"28143","3","45983074.86",
"28144","4","6569.01",
"28145","1","0",
"28146","2","5483.59953914",
"28147","3","0.094",
"28148","4","249.63175247",
"28149","1","3.43",
"28150","2","178.0221998",
"28151","3","473",
"28152","4","0",
"28153","1","13634681.40241",
"28154","2","120253664.40088",
"28155","3","582.18",
"28156","4","641",
"28157","1","85974.91498",
"28158","2","5.352730858",
"28159","3","0",
"28160","4","6558464.385249",
"28161","1","110.133747",
"28162","2","42.77",
"28163","3","790829709.31001",
"28164","4","2646310.9734484",
"28165","1","1236.8",
"28166","2","286.98453881",
"28167","3","372552504.40125",
"28168","4","43994.087148849",
"28169","1","0",
"28170","2","11397.68",
"28171","3","1326.76074",
"28172","4","9",
"28173","1","0",
"28174","2","2041301.4124",
"28175","3","39876.5975",
"28176","4","406574470.6967",
"28177","1","66159204.694282",
"28178","2","159173.531185",
"28179","3","715062.16488",
"28180","4","0",
"28181","1","3007.9884532",
"28182","2","215243.87196",
"28183","3","229049",
"28184","4","881.8",
"28185","1","208262.0231817",
"28186","2","25295980.621266",
"28187","3","5643470.7079175",
"28188","4","2.8080271",
"28189","1","1389.0847806",
"28190","2","3875.433994378",
"28191","3","8.842741",
"28192","4","234.68",
"28193","1","3627.2",
"28194","2","3963177.7224",
"28195","3","9025667.2157618",
"28196","4","4414847",
"28197","1","10155685.1",
"28198","2","3.891721579",
"28199","3","1353489.6143943",
"28200","4","0",
"28201","1","2956415.1100559",
"28202","2","0",
"28203","3","3680395.03329",
"28204","4","61907.927913",
"28205","1","8486.3",
"28206","2","135668.141",
"28207","3","28.6556",
"28208","4","1165055.317",
"28209","1","4842290.2329493",
"28210","2","312343.20923414",
"28211","3","332741097.72889",
"28212","4","38677264.74",
"28213","1","409.031",
"28214","2","139612.43",
"28215","3","7",
"28216","4","3858.87228365",
"28217","1","2.1",
"28218","2","136.1822435",
"28219","3","0",
"28220","4","21",
"28221","1","0",
"28222","2","123656206.54964",
"28223","3","19.26",
"28224","4","10147.9828",
"28225","1","2363.897699965",
"28226","2","161028",
"28227","3","468294627.79127",
"28228","4","65497.8825597",
"28229","1","10513.93",
"28230","2","4.320233203",
"28231","3","0",
"28232","4","41406529.7",
"28233","1","212.58665",
"28234","2","145821308.55234",
"28235","3","448494",
"28236","4","914.93029277",
"28237","1","4.43907835",
"28238","2","179264.654962",
"28239","3","67.270638",
"28240","4","3.474987482",
"28241","1","366995.09418928",
"28242","2","7292.372477242",
"28243","3","450328216.89223",
"28244","4","0",
"28245","1","4.471023",
"28246","2","0",
"28247","3","73970366.29",
"28248","4","0",
"28249","1","1034",
"28250","2","218",
"28251","3","13122599.258725",
"28252","4","5984310.29",
"28253","1","40.068694789",
"28254","2","25212",
"28255","3","0",
"28256","4","11421800.595285",
"28257","1","7387.454349",
"28258","2","29826.25",
"28259","3","290809.8",
"28260","4","119670863.254",
"28261","1","0",
"28262","2","165496.52043",
"28263","3","21028.075927",
"28264","4","14.3411552",
"28265","1","62317182",
"28266","2","1.7506",
"28267","3","28491065.279363",
"28268","4","35315597.200355",
"28269","1","353.834",
"28270","2","40770000",
"28271","3","17.879977",
"28272","4","147.2",
"28273","1","0.598",
"28274","2","3.5",
"28275","3","5306.8",
"28276","4","98563382.6498",
"28277","1","2.5412756",
"28278","2","18582.293197964",
"28279","3","0.1681857",
"28280","4","75569.1",
"28281","1","0.84454",
"28282","2","0",
"28283","3","3095.5005422",
"28284","4","49.61",
"28285","1","40418.689",
"28286","2","4.4",
"28287","3","60208797.195556",
"28288","4","102661193",
"28289","1","0",
"28290","2","1618650.2",
"28291","3","3",
"28292","4","0",
"28293","1","7.9",
"28294","2","737.06",
"28295","3","17225.350005",
"28296","4","148822",
"28297","1","5",
"28298","2","1275059.240605",
"28299","3","21.3411224",
"28300","4","3506327.2648799",
"28301","1","0",
"28302","2","206491",
"28303","3","157606721.98732",
"28304","4","60985235.188",
"28305","1","0",
"28306","2","1684111.802",
"28307","3","47351.87308",
"28308","4","78526.5239",
"28309","1","225991.892",
"28310","2","29.029591",
"28311","3","109858.4898442",
"28312","4","0",
"28313","1","106833844.60059",
"28314","2","1869.1239195",
"28315","3","0",
"28316","4","19854940",
"28317","1","178",
"28318","2","1511085.226",
"28319","3","0",
"28320","4","118",
"28321","1","241.5254179",
"28322","2","0",
"28323","3","0.03",
"28324","4","1311.833",
"28325","1","578889582.37878",
"28326","2","25734854",
"28327","3","3467.306775288",
"28328","4","32694492.782",
"28329","1","3054157",
"28330","2","183",
"28331","3","22463.68430766",
"28332","4","19463.419778",
"28333","1","136982.478",
"28334","2","7167756.3658",
"28335","3","122644.338",
"28336","4","484859019.6743",
"28337","1","61.99127",
"28338","2","0",
"28339","3","6428.078404",
"28340","4","14243764.563979",
"28341","1","35386124.490239",
"28342","2","167.933134",
"28343","3","37918.02117111",
"28344","4","289412.3026524",
"28345","1","2",
"28346","2","5037.2714",
"28347","3","1115.53354696",
"28348","4","196671511.06697",
"28349","1","5177.707",
"28350","2","0",
"28351","3","31979902.9",
"28352","4","0",
"28353","1","36.4",
"28354","2","34.80114355",
"28355","3","101110.60318875",
"28356","4","159943780.7144",
"28357","1","0.44",
"28358","2","12096746.525185",
"28359","3","53.210206209",
"28360","4","685511",
"28361","1","11410.760004301",
"28362","2","55432763.154707",
"28363","3","34317.25358439",
"28364","4","255.74471083",
"28365","1","26130.0038",
"28366","2","0",
"28367","3","1607568.921",
"28368","4","0",
"28369","1","0",
"28370","2","249459.47817",
"28371","3","20980.704447",
"28372","4","198.54698",
"28373","1","673174.29225462",
"28374","2","386333.1",
"28375","3","245893.3",
"28376","4","0",
"28377","1","22190.9",
"28378","2","1.07183",
"28379","3","0",
"28380","4","55054.19515613",
"28381","1","23064382.569556",
"28382","2","319.1327",
"28383","3","0.97809",
"28384","4","849.08627907",
"28385","1","1590.44296345",
"28386","2","619772.183526",
"28387","3","36",
"28388","4","0",
"28389","1","428.21938",
"28390","2","3275.633",
"28391","3","2829971.62",
"28392","4","0",
"28393","1","178.1611",
"28394","2","294.5",
"28395","3","1640054",
"28396","4","47.831513",
"28397","1","63436.817262",
"28398","2","188727514.73232",
"28399","3","17508.9085",
"28400","4","94715.3731323",
"28401","1","15401841.6193",
"28402","2","0.361331012",
"28403","3","350.267",
"28404","4","441.8",
"28405","1","132103.9",
"28406","2","4772045.8586602",
"28407","3","3493.02663215",
"28408","4","25937749.209568",
"28409","1","22790",
"28410","2","358244.8",
"28411","3","6872",
"28412","4","1121791.1",
"28413","1","725590752.553",
"28414","2","0",
"28415","3","0.866486",
"28416","4","715903237.03789",
"28417","1","632163779.86483",
"28418","2","50321497.17",
"28419","3","29527000.6264",
"28420","4","84252.4761",
"28421","1","0",
"28422","2","252.6",
"28423","3","0",
"28424","4","28187.94002631",
"28425","1","2571346.369",
"28426","2","11173358.49819",
"28427","3","56.584",
"28428","4","0.9156",
"28429","1","8245685.6",
"28430","2","0.55",
"28431","3","99363276",
"28432","4","6367.683138738",
"28433","1","292",
"28434","2","733.01",
"28435","3","162278692.09413",
"28436","4","201657595",
"28437","1","867738.103",
"28438","2","500.8239301",
"28439","3","1728.22452669",
"28440","4","289981851.962",
"28441","1","10006.1364487",
"28442","2","41.47",
"28443","3","556823.907",
"28444","4","7175470.697",
"28445","1","0",
"28446","2","0",
"28447","3","11538163.282281",
"28448","4","36344",
"28449","1","11085.7684405",
"28450","2","3624",
"28451","3","5304947.656",
"28452","4","292368785.156",
"28453","1","2829398.15408",
"28454","2","68108",
"28455","3","28869471.818429",
"28456","4","406447191.5",
"28457","1","345138.54834",
"28458","2","10.19831617",
"28459","3","186",
"28460","4","335.29",
"28461","1","101.527",
"28462","2","346743829.94927",
"28463","3","30.849418659",
"28464","4","14.3",
"28465","1","1625.0695",
"28466","2","42236050.125743",
"28467","3","4543.164",
"28468","4","800028.64720936",
"28469","1","541990146.96",
"28470","2","0",
"28471","3","949.7",
"28472","4","0",
"28473","1","420.57",
"28474","2","0",
"28475","3","576819.65",
"28476","4","773329.3651273",
"28477","1","25406408.4159",
"28478","2","51565.95206",
"28479","3","4.1",
"28480","4","78377043",
"28481","1","0.6",
"28482","2","348.9326",
"28483","3","5753498.67256",
"28484","4","496263.00185827",
"28485","1","0",
"28486","2","2014029.184079",
"28487","3","908545685",
"28488","4","0",
"28489","1","341493.31569003",
"28490","2","3247.5",
"28491","3","673.6175",
"28492","4","46.121",
"28493","1","28210730.002236",
"28494","2","626997.0117344",
"28495","3","273791",
"28496","4","750.8",
"28497","1","136.2",
"28498","2","0",
"28499","3","4314381.24576",
"28500","4","315.52658353",
"28501","1","11.578831",
"28502","2","0.7171",
"28503","3","3.1767681",
"28504","4","348054.298581",
"28505","1","2589383.646666",
"28506","2","32.32921238",
"28507","3","0",
"28508","4","47.43",
"28509","1","1552122.539087",
"28510","2","2979827.6946842",
"28511","3","65.449704052",
"28512","4","26089611.4",
"28513","1","85463.46533812",
"28514","2","52159950.460253",
"28515","3","8235.2589744",
"28516","4","4",
"28517","1","4.944454273",
"28518","2","629410.2",
"28519","3","732425.67978354",
"28520","4","157.8",
"28521","1","465519213.55",
"28522","2","5916677.234",
"28523","3","14.552",
"28524","4","4226.261505",
"28525","1","84762790.310871",
"28526","2","930019.98",
"28527","3","7169737.31507",
"28528","4","27245664.048599",
